48,59,1,1,1,left,right,False,0.036,top,left,0.561,True
48,59,2,1,2,left,left,True,0.036,top,left,0.535,True
48,59,3,1,3,right,right,True,0.036,top,right,0.613,True
48,59,4,1,4,left,right,False,0.018,top,left,0.488,True
48,59,5,1,5,right,right,True,0.018,bottom,left,0.781,False
48,59,6,1,6,left,right,False,0.0,bottom,left,0.5,True
48,59,7,1,7,right,left,False,0.054,bottom,right,0.766,True
48,59,8,1,8,left,right,False,0.054,bottom,left,0.47,True
48,59,9,1,9,right,right,True,0.018,top,right,0.562,True
48,59,10,1,10,right,left,False,0.036,bottom,right,0.487,True
48,59,11,1,11,right,right,True,0.0,bottom,right,0.347,True
48,59,12,1,12,right,right,True,0.036,top,right,0.651,True
48,59,13,1,13,right,left,False,0.018,bottom,right,0.573,True
48,59,14,1,14,left,left,True,0.0,top,left,0.446,True
48,59,15,1,15,right,right,True,0.018,top,right,0.578,True
48,59,16,1,16,left,right,False,0.018,top,left,0.447,True
48,59,17,1,17,left,left,True,0.036,top,left,0.722,True
48,59,18,1,18,right,left,False,0.0,bottom,right,0.52,True
48,59,19,1,19,left,left,True,0.054,top,left,0.819,True
48,59,20,1,20,left,left,True,0.0,bottom,left,0.432,True
48,59,21,1,21,left,left,True,0.054,bottom,right,0.675,False
48,59,22,1,22,right,left,False,0.036,top,right,0.591,True
48,59,23,1,23,left,right,False,0.036,bottom,left,0.589,True
48,59,24,1,24,left,left,True,0.018,top,left,0.438,True
48,59,25,1,25,left,right,False,0.018,bottom,left,0.444,True
48,59,26,1,26,right,left,False,0.018,bottom,right,0.472,True
48,59,27,1,27,right,left,False,0.054,bottom,right,0.559,True
48,59,28,1,28,left,right,False,0.0,bottom,left,0.409,True
48,59,29,1,29,left,right,False,0.018,bottom,left,0.587,True
48,59,30,1,30,left,left,True,0.0,top,left,0.433,True
48,59,31,1,31,right,right,True,0.036,bottom,right,0.531,True
48,59,32,1,32,left,right,False,0.036,top,left,0.464,True
48,59,33,1,33,right,right,True,0.036,bottom,right,0.631,True
48,59,34,1,34,left,right,False,0.054,top,left,0.539,True
48,59,35,1,35,left,left,True,0.054,bottom,left,0.536,True
48,59,36,1,36,right,left,False,0.018,top,right,0.465,True
48,59,37,1,37,left,right,False,0.036,bottom,left,0.403,True
48,59,38,1,38,left,right,False,0.036,top,left,0.495,True
48,59,39,1,39,left,left,True,0.0,top,left,0.403,True
48,59,40,1,40,right,right,True,0.036,bottom,right,0.447,True
48,59,41,1,41,right,right,True,0.054,top,left,0.421,False
48,59,42,1,42,left,left,True,0.036,bottom,left,0.534,True
48,59,43,1,43,left,right,False,0.054,bottom,left,0.531,True
48,59,44,1,44,left,left,True,0.036,bottom,left,0.366,True
48,59,45,1,45,left,left,True,0.054,bottom,left,0.287,True
48,59,46,1,46,left,left,True,0.054,bottom,right,0.516,False
48,59,47,1,47,right,right,True,0.018,top,right,0.575,True
48,59,48,1,48,right,left,False,0.0,bottom,right,0.45,True
48,59,49,1,49,right,right,True,0.0,top,right,0.396,True
48,59,50,1,50,right,right,True,0.018,bottom,right,0.464,True
48,59,51,1,51,left,right,False,0.054,top,left,0.514,True
48,59,52,1,52,right,left,False,0.0,top,right,0.374,True
48,59,53,1,53,right,right,True,0.0,bottom,right,0.74,True
48,59,54,1,54,right,left,False,0.018,top,right,0.523,True
48,59,55,1,55,left,right,False,0.036,top,right,0.399,False
48,59,56,1,56,left,left,True,0.0,bottom,left,0.413,True
48,59,57,1,57,right,right,True,0.054,top,left,0.547,False
48,59,58,1,58,right,right,True,0.054,bottom,right,0.792,True
48,59,59,1,59,left,left,True,0.036,bottom,left,0.543,True
48,59,60,1,60,left,right,False,0.0,top,left,0.652,True
48,59,61,1,61,right,left,False,0.054,top,left,0.568,False
48,59,62,1,62,right,left,False,0.036,bottom,right,0.432,True
48,59,63,1,63,left,left,True,0.018,top,left,0.448,True
48,59,64,1,64,right,left,False,0.054,bottom,right,0.47,True
48,59,65,1,65,right,left,False,0.0,bottom,right,0.428,True
48,59,66,1,66,right,right,True,0.0,top,right,0.733,True
48,59,67,1,67,left,left,True,0.018,top,left,0.346,True
48,59,68,1,68,left,right,False,0.0,top,left,0.519,True
48,59,69,1,69,left,left,True,0.054,top,right,0.368,False
48,59,70,1,70,left,right,False,0.036,bottom,left,0.439,True
48,59,71,1,71,left,right,False,0.054,bottom,left,0.548,True
48,59,72,1,72,left,left,True,0.036,top,left,0.671,True
48,59,73,1,73,left,right,False,0.054,top,left,0.511,True
48,59,74,1,74,left,right,False,0.036,bottom,right,0.702,False
48,59,75,1,75,right,left,False,0.0,top,right,0.488,True
48,59,76,1,76,left,left,True,0.018,bottom,left,0.546,True
48,59,77,1,77,right,left,False,0.054,top,right,0.6,True
