15,100,mask,1,1,1,left,right,False,0.024,bottom,right,0.387,True
15,100,mask,2,1,2,left,left,True,0.048,bottom,left,0.51,True
15,100,mask,3,1,3,right,left,False,0.096,top,left,0.568,True
15,100,mask,4,1,4,right,right,True,0.096,bottom,right,0.5,True
15,100,mask,5,1,5,left,right,False,0.024,top,right,0.575,True
15,100,mask,6,1,6,left,left,True,0.048,top,left,0.393,True
15,100,mask,7,1,7,left,left,True,0.024,top,left,0.433,True
15,100,mask,8,1,8,right,left,False,0.096,bottom,left,0.485,True
15,100,mask,9,1,9,right,right,True,0.048,top,right,0.41,True
15,100,mask,10,1,10,left,right,False,0.0,top,right,0.407,True
15,100,mask,11,1,11,left,right,False,0.024,bottom,right,0.439,True
15,100,mask,12,1,12,right,right,True,0.168,top,right,0.346,True
15,100,mask,13,1,13,left,right,False,0.096,bottom,right,0.37,True
15,100,mask,14,1,14,right,left,False,0.096,bottom,left,0.412,True
15,100,mask,15,1,15,right,left,False,0.048,top,left,0.412,True
15,100,mask,16,1,16,left,left,True,0.096,bottom,left,0.363,True
15,100,mask,17,1,17,left,left,True,0.024,top,left,0.37,True
15,100,mask,18,1,18,right,right,True,0.096,top,right,0.312,True
15,100,mask,19,1,19,right,right,True,0.024,top,right,0.394,True
15,100,mask,20,1,20,right,left,False,0.0,bottom,left,0.49,True
15,100,mask,21,1,21,left,left,True,0.024,bottom,left,0.367,True
15,100,mask,22,1,22,right,left,False,0.096,bottom,left,0.375,True
15,100,mask,23,1,23,right,right,True,0.0,top,right,0.396,True
15,100,mask,24,1,24,left,right,False,0.072,top,right,0.417,True
15,100,mask,25,1,25,right,right,True,0.0,top,right,0.382,True
15,100,mask,26,1,26,left,left,True,0.168,bottom,left,0.315,True
15,100,mask,27,1,27,right,left,False,0.0,top,left,0.432,True
15,100,mask,28,1,28,right,right,True,0.072,bottom,right,0.348,True
15,100,mask,29,1,29,left,left,True,0.0,bottom,left,0.483,True
15,100,mask,30,1,30,left,right,False,0.168,top,right,0.447,True
15,100,mask,31,1,31,left,left,True,0.024,top,left,0.341,True
15,100,mask,32,1,32,right,right,True,0.096,top,right,0.337,True
15,100,mask,33,1,33,right,right,True,0.024,bottom,right,0.327,True
15,100,mask,34,1,34,left,left,True,0.168,bottom,left,0.313,True
15,100,mask,35,1,35,left,left,True,0.072,bottom,left,0.367,True
15,100,mask,36,1,36,left,right,False,0.048,top,right,0.382,True
15,100,mask,37,1,37,left,right,False,0.096,bottom,right,0.391,True
15,100,mask,38,1,38,right,right,True,0.048,bottom,right,0.4,True
15,100,mask,39,1,39,left,right,False,0.048,bottom,right,0.39,True
15,100,mask,40,1,40,right,left,False,0.024,top,left,0.293,True
15,100,mask,41,1,41,left,left,True,0.072,bottom,left,0.341,True
15,100,mask,42,1,42,left,left,True,0.168,bottom,left,0.351,True
15,100,mask,43,1,43,left,right,False,0.048,bottom,right,0.319,True
15,100,mask,44,1,44,right,left,False,0.048,bottom,left,0.399,True
15,100,mask,45,1,45,left,right,False,0.0,bottom,right,0.31,True
15,100,mask,46,1,46,left,left,True,0.0,top,left,0.367,True
15,100,mask,47,1,47,left,left,True,0.072,top,left,0.27,True
15,100,mask,48,1,48,right,left,False,0.0,bottom,left,0.366,True
15,100,mask,49,1,49,right,left,False,0.168,top,left,0.352,True
15,100,mask,50,1,50,left,right,False,0.048,top,right,0.512,True
15,100,mask,51,1,51,right,right,True,0.168,bottom,right,0.386,True
15,100,mask,52,1,52,left,left,True,0.168,top,left,0.342,True
15,100,mask,53,1,53,right,left,False,0.168,top,left,0.343,True
15,100,mask,54,1,54,right,left,False,0.048,top,left,0.41,True
15,100,mask,55,1,55,left,left,True,0.048,top,left,0.345,True
15,100,mask,56,1,56,left,left,True,0.048,top,left,0.322,True
15,100,mask,57,1,57,right,right,True,0.072,top,right,0.341,True
15,100,mask,58,1,58,right,right,True,0.072,top,right,0.4,True
15,100,mask,59,1,59,right,right,True,0.096,top,right,0.349,True
15,100,mask,60,1,60,left,right,False,0.0,bottom,right,0.649,True
15,100,mask,61,1,61,right,right,True,0.0,top,right,0.372,True
15,100,mask,62,1,62,right,right,True,0.024,top,right,0.343,True
15,100,mask,63,1,63,left,right,False,0.0,bottom,right,0.338,True
15,100,mask,64,1,64,left,left,True,0.096,top,left,0.415,True
15,100,mask,65,1,65,right,left,False,0.024,bottom,left,0.504,True
15,100,mask,66,1,66,right,right,True,0.024,bottom,right,0.337,True
15,100,mask,67,1,67,left,right,False,0.072,bottom,right,0.331,True
15,100,mask,68,1,68,left,left,True,0.072,top,left,0.359,True
15,100,mask,69,1,69,right,left,False,0.168,top,left,0.313,True
15,100,mask,70,1,70,right,left,False,0.072,top,left,0.343,True
15,100,mask,71,1,71,left,left,True,0.0,bottom,left,0.583,True
15,100,mask,72,1,72,left,left,True,0.168,top,left,0.323,True
15,100,mask,73,1,73,left,left,True,0.096,top,left,0.32,True
15,100,mask,74,1,74,left,right,False,0.168,top,right,0.388,True
15,100,mask,75,1,75,left,right,False,0.096,top,right,0.373,True
15,100,mask,76,1,76,left,left,True,0.0,top,left,0.41,True
15,100,mask,77,1,77,left,right,False,0.048,bottom,right,0.354,True
15,100,mask,78,1,78,right,left,False,0.096,top,left,0.38,True
15,100,mask,79,1,79,right,left,False,0.168,bottom,left,0.417,True
15,100,mask,80,1,80,right,left,False,0.0,top,left,0.381,True
15,100,mask,81,1,81,left,left,True,0.0,top,left,0.35,True
15,100,mask,82,1,82,right,right,True,0.0,bottom,right,0.274,True
15,100,mask,83,1,83,right,left,False,0.072,bottom,left,0.318,True
15,100,mask,84,1,84,right,right,True,0.048,top,right,0.327,True
15,100,mask,85,1,85,left,left,True,0.168,top,left,0.267,True
15,100,mask,86,1,86,right,right,True,0.0,bottom,right,0.324,True
15,100,mask,87,1,87,right,left,False,0.048,bottom,left,0.366,True
15,100,mask,88,1,88,right,right,True,0.072,bottom,right,0.35,True
15,100,mask,89,1,89,right,left,False,0.024,top,left,0.281,True
15,100,mask,90,1,90,left,right,False,0.024,top,right,0.389,True
15,100,mask,91,1,91,left,left,True,0.096,top,left,0.259,True
15,100,mask,92,1,92,right,right,True,0.0,bottom,right,0.281,True
15,100,mask,93,1,93,left,right,False,0.024,top,right,0.403,True
15,100,mask,94,1,94,right,right,True,0.072,top,right,0.33,True
15,100,mask,95,1,95,right,left,False,0.168,bottom,left,0.331,True
15,100,mask,96,1,96,left,right,False,0.0,top,right,0.315,True
15,100,mask,97,1,97,right,right,True,0.096,bottom,right,0.417,True
15,100,mask,98,1,98,left,left,True,0.072,bottom,left,0.312,True
15,100,mask,99,1,99,right,right,True,0.048,bottom,right,0.319,True
15,100,mask,100,1,100,right,right,True,0.024,top,right,0.366,True
15,100,mask,101,1,101,right,right,True,0.072,bottom,right,0.298,True
15,100,mask,102,1,102,left,right,False,0.072,bottom,right,0.402,True
15,100,mask,103,1,103,left,right,False,0.096,top,right,0.333,True
15,100,mask,104,1,104,right,left,False,0.0,bottom,left,0.377,True
15,100,mask,105,1,105,left,left,True,0.096,bottom,left,0.297,True
15,100,mask,106,1,106,left,right,False,0.072,top,right,0.354,True
15,100,mask,107,1,107,left,right,False,0.0,top,right,0.389,True
15,100,mask,108,1,108,right,left,False,0.024,bottom,left,0.282,True
15,100,mask,109,1,109,left,right,False,0.168,bottom,right,0.309,True
15,100,mask,110,1,110,right,right,True,0.096,bottom,right,0.304,True
15,100,mask,111,1,111,left,right,False,0.168,bottom,right,0.361,True
15,100,mask,112,1,112,right,left,False,0.048,top,left,0.352,True
15,100,mask,113,1,113,right,left,False,0.024,bottom,left,0.385,True
15,100,mask,114,1,114,left,left,True,0.0,bottom,left,0.36,True
15,100,mask,115,1,115,left,right,False,0.096,bottom,right,0.346,True
15,100,mask,116,1,116,right,left,False,0.048,bottom,left,0.347,True
15,100,mask,117,1,117,right,left,False,0.096,top,left,0.538,True
15,100,mask,118,1,118,right,right,True,0.168,bottom,right,0.287,True
15,100,mask,119,1,119,left,left,True,0.024,bottom,left,0.356,True
15,100,mask,120,1,120,right,left,False,0.072,bottom,left,0.34,True
15,100,mask,121,1,121,left,left,True,0.048,bottom,left,0.355,True
15,100,mask,122,1,122,left,right,False,0.072,top,right,0.333,True
15,100,mask,123,1,123,right,left,False,0.024,top,left,0.392,True
15,100,mask,124,1,124,right,right,True,0.168,top,right,0.305,True
15,100,mask,125,1,125,left,right,False,0.168,bottom,right,0.447,True
15,100,mask,126,1,126,left,right,False,0.072,bottom,right,0.4,True
15,100,mask,127,1,127,left,left,True,0.048,bottom,left,0.358,True
15,100,mask,128,1,128,right,left,False,0.072,top,left,0.34,True
15,100,mask,129,1,129,left,left,True,0.024,bottom,left,0.342,True
15,100,mask,130,1,130,right,right,True,0.024,bottom,right,0.306,True
15,100,mask,131,1,131,right,left,False,0.168,bottom,left,0.399,True
15,100,mask,132,1,132,left,left,True,0.072,top,left,0.333,True
15,100,mask,133,1,133,right,right,True,0.048,top,right,0.28,True
15,100,mask,134,1,134,left,right,False,0.168,top,right,0.339,True
15,100,mask,135,1,135,left,left,True,0.096,bottom,left,0.24,True
15,100,mask,136,1,136,right,right,True,0.168,bottom,right,0.321,True
15,100,mask,137,1,137,left,right,False,0.048,top,right,0.421,True
15,100,mask,138,1,138,right,left,False,0.072,bottom,left,0.391,True
15,100,mask,139,1,139,right,left,False,0.072,top,left,0.383,True
15,100,mask,140,1,140,left,right,False,0.024,bottom,right,0.346,True
15,100,mask,141,1,141,right,right,True,0.048,bottom,right,0.302,True
15,100,mask,142,1,142,right,left,False,0.0,top,left,0.296,True
15,100,mask,143,1,143,right,right,True,0.168,top,right,0.314,True
15,100,mask,144,1,144,left,right,False,0.096,top,right,0.383,True
15,100,mask,145,2,1,left,right,False,0.024,top,right,0.481,True
15,100,mask,146,2,2,right,left,False,0.024,top,left,0.364,True
15,100,mask,147,2,3,left,right,False,0.096,top,right,0.405,True
15,100,mask,148,2,4,right,right,True,0.0,top,right,0.383,True
15,100,mask,149,2,5,right,right,True,0.168,bottom,right,0.413,True
15,100,mask,150,2,6,right,left,False,0.024,top,left,0.418,True
15,100,mask,151,2,7,right,left,False,0.048,bottom,left,0.552,True
15,100,mask,152,2,8,right,left,False,0.0,bottom,left,0.455,True
15,100,mask,153,2,9,right,right,True,0.024,top,right,0.298,True
15,100,mask,154,2,10,left,left,True,0.048,bottom,left,0.336,True
15,100,mask,155,2,11,right,left,False,0.0,top,left,0.389,True
15,100,mask,156,2,12,left,right,False,0.096,top,right,0.343,True
15,100,mask,157,2,13,right,right,True,0.024,bottom,right,0.41,True
15,100,mask,158,2,14,right,right,True,0.072,top,right,0.429,True
15,100,mask,159,2,15,left,right,False,0.024,bottom,right,0.318,True
15,100,mask,160,2,16,left,right,False,0.096,bottom,right,0.415,True
15,100,mask,161,2,17,right,right,True,0.168,top,right,0.276,True
15,100,mask,162,2,18,left,left,True,0.096,bottom,left,0.35,True
15,100,mask,163,2,19,left,left,True,0.0,top,left,0.377,True
15,100,mask,164,2,20,left,left,True,0.096,bottom,left,0.323,True
15,100,mask,165,2,21,left,right,False,0.168,bottom,right,0.34,True
15,100,mask,166,2,22,left,right,False,0.0,top,right,0.366,True
15,100,mask,167,2,23,right,left,False,0.096,top,left,0.349,True
15,100,mask,168,2,24,left,right,False,0.168,top,right,0.339,True
15,100,mask,169,2,25,right,right,True,0.048,top,right,0.402,True
