session,trial,staircase,letter,response,correct,soa1,soa2
1,1,2,H,H,True,12,12
1,1,3,L,L,True,12,12
1,2,2,F,F,True,12,12
1,2,3,S,S,True,11,12
1,3,2,G,G,True,11,12
1,3,3,L,K,False,11,12
1,4,2,A,D,False,11,13
1,4,3,J,J,True,12,13
1,5,2,G,G,True,12,13
1,5,3,H,H,True,12,13
1,6,2,F,K,False,12,13
1,6,3,L,L,True,13,13
1,7,2,A,A,True,13,12
1,7,3,G,G,True,13,12
1,8,2,D,D,True,13,12
1,8,3,L,H,False,12,12
1,9,2,J,J,True,12,13
1,9,3,S,S,True,12,13
1,10,2,L,L,True,12,13
1,10,3,A,A,True,11,13
1,11,2,F,F,True,11,13
1,11,3,G,G,True,11,13
1,12,2,D,D,True,11,12
1,12,3,S,S,True,10,12
1,13,2,K,K,True,10,12
1,13,3,A,A,True,10,12
1,14,2,H,H,True,10,12
1,14,3,F,F,True,9,12
1,15,2,F,F,True,9,11
1,15,3,S,S,True,9,11
1,16,2,H,H,True,9,11
1,16,3,S,S,True,8,11
1,17,2,A,A,True,8,11
1,17,3,L,L,True,8,11
1,18,2,S,S,True,8,10
1,18,3,D,D,True,7,10
1,19,2,S,S,True,7,10
1,19,3,H,H,True,7,10
1,20,2,A,A,True,7,10
1,20,3,F,F,True,6,10
1,21,2,D,D,True,6,9
1,21,3,G,G,True,6,9
1,22,2,D,D,True,6,9
1,22,3,A,A,True,5,9
1,23,2,J,A,False,5,9
1,23,3,D,D,True,6,9
1,24,2,D,D,True,6,8
1,24,3,G,G,True,6,8
1,25,2,A,A,True,6,8
1,25,3,F,F,True,5,8
2,1,2,J,F,False,5,8
2,1,3,K,K,True,6,8
2,2,2,G,G,True,6,8
2,2,3,F,F,True,6,8
2,3,2,J,J,True,6,8
2,3,3,K,K,True,5,8
2,4,2,J,L,False,5,7
2,4,3,J,H,False,6,7
2,5,2,H,F,False,6,8
2,5,3,A,A,True,7,8
2,6,2,K,K,True,7,8
2,6,3,H,H,True,7,8
2,7,2,D,D,True,7,8
2,7,3,F,F,True,6,8
2,8,2,D,D,True,6,7
2,8,3,J,J,True,6,7
2,9,2,J,J,True,6,7
2,9,3,F,F,True,5,7
2,10,2,S,S,True,5,7
2,10,3,F,F,True,5,7
2,11,2,G,G,True,5,6
2,11,3,A,A,True,4,6
2,12,2,H,L,False,4,6
2,12,3,G,G,True,5,6
2,13,2,D,D,True,5,6
2,13,3,G,G,True,5,6
2,14,2,H,H,True,5,5
2,14,3,G,G,True,4,5
2,15,2,F,H,False,4,5
2,15,3,K,K,True,5,5
2,16,2,D,D,True,5,5
2,16,3,D,D,True,5,5
2,17,2,G,G,True,5,4
2,17,3,F,F,True,4,4
2,18,2,A,A,True,4,4
2,18,3,D,D,True,4,4
2,19,2,K,L,False,4,4
2,19,3,H,H,True,5,4
2,20,2,H,D,False,5,3
2,20,3,D,G,False,6,3
2,21,2,S,S,True,6,4
2,21,3,L,F,False,6,4
2,22,2,L,D,False,6,5
2,22,3,A,A,True,7,5
2,23,2,D,D,True,7,5
2,23,3,S,S,True,7,5
2,24,2,K,K,True,7,5
2,24,3,F,G,False,6,5
2,25,2,A,A,True,6,6
2,25,3,J,J,True,6,6
3,1,2,L,D,False,6,6
3,1,3,K,K,True,7,6
3,2,2,S,S,True,7,6
3,2,3,K,K,True,7,6
3,3,2,D,D,True,7,6
3,3,3,A,A,True,6,6
3,4,2,G,G,True,6,5
3,4,3,F,L,False,6,5
3,5,2,S,D,False,6,6
3,5,3,D,D,True,7,6
3,6,2,A,A,True,7,6
3,6,3,G,J,False,7,6
3,7,2,D,D,True,7,7
3,7,3,K,K,True,6,7
3,8,2,G,G,True,6,7
3,8,3,A,H,False,6,7
3,9,2,J,D,False,6,8
3,9,3,H,G,False,7,8
3,10,2,L,L,True,7,9
3,10,3,J,J,True,7,9
3,11,2,S,S,True,7,9
3,11,3,H,H,True,6,9
3,12,2,D,D,True,6,9
3,12,3,D,D,True,6,9
3,13,2,S,S,True,6,8
3,13,3,D,D,True,5,8
3,14,2,L,H,False,5,8
3,14,3,K,K,True,6,8
3,15,2,A,A,True,6,8
3,15,3,J,J,True,6,8
3,16,2,H,H,True,6,7
3,16,3,J,J,True,5,7
3,17,2,G,G,True,5,7
3,17,3,F,H,False,5,7
3,18,2,S,J,False,5,8
3,18,3,G,G,True,6,8
3,19,2,S,S,True,6,8
3,19,3,D,D,True,6,8
3,20,2,J,J,True,6,8
3,20,3,A,F,False,5,8
3,21,2,K,D,False,5,9
3,21,3,H,H,True,6,9
3,22,2,F,F,True,6,9
3,22,3,S,S,True,6,9
3,23,2,H,H,True,6,9
3,23,3,D,D,True,5,9
3,24,2,H,J,False,5,8
3,24,3,G,G,True,6,8
3,25,2,F,F,True,6,8
3,25,3,F,F,True,6,8
