session,trial,staircase,letter,response,correct,soa1,soa2
1,1,2,J,J,True,12,12
1,1,3,A,A,True,12,12
1,2,2,D,D,True,12,12
1,2,3,L,L,True,11,12
1,3,2,G,G,True,11,12
1,3,3,S,S,True,11,12
1,4,2,F,F,True,11,11
1,4,3,S,S,True,10,11
1,5,2,J,J,True,10,11
1,5,3,L,L,True,10,11
1,6,2,L,L,True,10,11
1,6,3,L,L,True,9,11
1,7,2,A,A,True,9,10
1,7,3,A,A,True,9,10
1,8,2,D,D,True,9,10
1,8,3,L,L,True,8,10
1,9,2,F,F,True,8,10
1,9,3,G,G,True,8,10
1,10,2,S,S,True,8,9
1,10,3,H,H,True,7,9
1,11,2,S,S,True,7,9
1,11,3,J,J,True,7,9
1,12,2,L,K,False,7,9
1,12,3,J,J,True,8,9
1,13,2,K,K,True,8,8
1,13,3,A,A,True,8,8
1,14,2,G,G,True,8,8
1,14,3,A,A,True,7,8
1,15,2,J,J,True,7,8
1,15,3,S,S,True,7,8
1,16,2,S,S,True,7,7
1,16,3,A,A,True,6,7
1,17,2,H,A,False,6,7
1,17,3,S,S,True,7,7
1,18,2,H,A,False,7,7
1,18,3,D,D,True,8,7
1,19,2,K,K,True,8,6
1,19,3,D,D,True,8,6
1,20,2,F,F,True,8,6
1,20,3,D,D,True,7,6
1,21,2,D,D,True,7,6
1,21,3,G,S,False,7,6
1,22,2,L,A,False,7,7
1,22,3,K,K,True,8,7
1,23,2,A,A,True,8,7
1,23,3,J,J,True,8,7
1,24,2,H,H,True,8,7
1,24,3,S,S,True,7,7
1,25,2,F,A,False,7,6
1,25,3,S,S,True,8,6
2,1,2,J,J,True,8,6
2,1,3,L,A,False,8,6
2,2,2,G,G,True,8,7
2,2,3,L,H,False,7,7
2,3,2,F,D,False,7,8
2,3,3,A,A,True,8,8
2,4,2,H,H,True,8,8
2,4,3,H,H,True,8,8
2,5,2,A,A,True,8,8
2,5,3,D,D,True,7,8
2,6,2,F,F,True,7,7
2,6,3,G,G,True,7,7
2,7,2,F,F,True,7,7
2,7,3,L,H,False,6,7
2,8,2,J,J,True,6,8
2,8,3,L,L,True,6,8
2,9,2,H,A,False,6,8
2,9,3,J,J,True,7,8
2,10,2,S,S,True,7,8
2,10,3,F,F,True,7,8
2,11,2,L,J,False,7,7
2,11,3,D,D,True,8,7
2,12,2,G,G,True,8,7
2,12,3,G,G,True,8,7
2,13,2,F,F,True,8,7
2,13,3,F,F,True,7,7
2,14,2,G,G,True,7,6
2,14,3,L,F,False,7,6
2,15,2,A,A,True,7,7
2,15,3,K,K,True,6,7
2,16,2,H,L,False,6,7
2,16,3,G,G,True,7,7
2,17,2,L,K,False,7,7
2,17,3,S,S,True,8,7
2,18,2,G,G,True,8,6
2,18,3,S,S,True,8,6
2,19,2,H,H,True,8,6
2,19,3,S,S,True,7,6
2,20,2,H,H,True,7,6
2,20,3,J,S,False,7,6
2,21,2,J,J,True,7,7
2,21,3,K,K,True,6,7
2,22,2,K,K,True,6,7
2,22,3,J,J,True,6,7
2,23,2,A,A,True,6,7
2,23,3,F,K,False,5,7
2,24,2,H,K,False,5,8
2,24,3,F,F,True,6,8
2,25,2,H,H,True,6,8
2,25,3,J,J,True,6,8
3,1,2,S,A,False,6,8
3,1,3,J,J,True,7,8
3,2,2,G,G,True,7,8
3,2,3,G,G,True,7,8
3,3,2,G,G,True,7,8
3,3,3,H,H,True,6,8
3,4,2,G,G,True,6,7
3,4,3,L,G,False,6,7
3,5,2,D,D,True,6,8
3,5,3,L,D,False,5,8
3,6,2,K,K,True,5,9
3,6,3,L,L,True,5,9
3,7,2,J,K,False,5,9
3,7,3,A,A,True,6,9
3,8,2,A,A,True,6,9
3,8,3,K,K,True,6,9
3,9,2,H,K,False,6,8
3,9,3,A,A,True,7,8
3,10,2,J,K,False,7,8
3,10,3,H,H,True,8,8
3,11,2,J,J,True,8,8
3,11,3,F,K,False,8,8
3,12,2,A,A,True,8,9
3,12,3,A,A,True,7,9
3,13,2,J,J,True,7,9
3,13,3,K,K,True,7,9
3,14,2,J,J,True,7,9
3,14,3,J,J,True,6,9
3,15,2,D,J,False,6,8
3,15,3,F,F,True,7,8
3,16,2,F,K,False,7,8
3,16,3,A,A,True,8,8
3,17,2,D,D,True,8,8
3,17,3,A,A,True,8,8
3,18,2,A,A,True,8,7
3,18,3,H,A,False,7,7
3,19,2,S,S,True,7,8
3,19,3,A,A,True,7,8
3,20,2,H,A,False,7,8
3,20,3,F,F,True,8,8
3,21,2,F,F,True,8,8
3,21,3,D,D,True,8,8
3,22,2,F,F,True,8,7
3,22,3,K,K,True,7,7
3,23,2,S,S,True,7,7
3,23,3,H,H,True,7,7
3,24,2,A,A,True,7,7
3,24,3,K,K,True,6,7
3,25,2,G,G,True,6,6
3,25,3,G,G,True,6,6
