session,trial,staircase,letter,response,correct,soa1,soa2
1,1,2,J,J,True,12,12
1,1,3,G,G,True,12,12
1,2,2,H,H,True,12,12
1,2,3,D,D,True,11,12
1,3,2,G,G,True,11,12
1,3,3,J,J,True,11,12
1,4,2,H,H,True,11,11
1,4,3,K,K,True,10,11
1,5,2,F,F,True,10,11
1,5,3,D,D,True,10,11
1,6,2,K,K,True,10,11
1,6,3,L,L,True,9,11
1,7,2,S,S,True,9,10
1,7,3,H,H,True,9,10
1,8,2,L,L,True,9,10
1,8,3,S,S,True,8,10
1,9,2,L,A,False,8,10
1,9,3,S,S,True,9,10
1,10,2,F,F,True,9,9
1,10,3,L,L,True,9,9
1,11,2,J,J,True,9,9
1,11,3,D,D,True,8,9
1,12,2,H,H,True,8,9
1,12,3,K,K,True,8,9
1,13,2,L,G,False,8,8
1,13,3,H,H,True,9,8
1,14,2,J,J,True,9,8
1,14,3,L,L,True,9,8
1,15,2,F,F,True,9,8
1,15,3,F,F,True,8,8
1,16,2,H,H,True,8,7
1,16,3,S,S,True,8,7
1,17,2,G,G,True,8,7
1,17,3,G,G,True,7,7
1,18,2,L,F,False,7,7
1,18,3,J,J,True,8,7
1,19,2,J,J,True,8,6
1,19,3,A,A,True,8,6
1,20,2,L,F,False,8,6
1,20,3,L,J,False,9,6
1,21,2,S,S,True,9,7
1,21,3,D,D,True,9,7
1,22,2,L,L,True,9,7
1,22,3,D,D,True,8,7
1,23,2,A,A,True,8,7
1,23,3,F,G,False,8,7
1,24,2,D,D,True,8,8
1,24,3,G,G,True,7,8
1,25,2,F,F,True,7,8
1,25,3,K,K,True,7,8
