session,trial,staircase,letter,response,correct,soa1,soa2
1,1,2,G,G,True,12,12
1,1,3,F,G,False,12,12
1,2,2,K,K,True,12,13
1,2,3,A,A,True,11,13
1,3,2,G,G,True,11,13
1,3,3,K,K,True,11,13
1,4,2,D,D,True,11,13
1,4,3,K,K,True,10,13
1,5,2,F,F,True,10,12
1,5,3,H,H,True,10,12
1,6,2,K,K,True,10,12
1,6,3,K,K,True,9,12
1,7,2,L,G,False,9,12
1,7,3,S,G,False,10,12
1,8,2,L,H,False,10,13
1,8,3,F,F,True,11,13
1,9,2,H,H,True,11,13
1,9,3,F,F,True,11,13
1,10,2,D,D,True,11,13
1,10,3,F,F,True,10,13
1,11,2,K,K,True,10,12
1,11,3,L,L,True,10,12
1,12,2,D,D,True,10,12
1,12,3,G,G,True,9,12
1,13,2,H,F,False,9,12
1,13,3,K,K,True,10,12
1,14,2,D,D,True,10,11
1,14,3,S,S,True,10,11
1,15,2,F,F,True,10,11
1,15,3,D,D,True,9,11
1,16,2,G,D,False,9,11
1,16,3,L,L,True,10,11
1,17,2,G,G,True,10,10
1,17,3,K,K,True,10,10
1,18,2,D,D,True,10,10
1,18,3,J,K,False,9,10
1,19,2,H,L,False,9,11
1,19,3,K,K,True,10,11
1,20,2,D,D,True,10,11
1,20,3,J,K,False,10,11
1,21,2,S,S,True,10,12
1,21,3,D,D,True,9,12
1,22,2,S,S,True,9,12
1,22,3,H,H,True,9,12
1,23,2,F,D,False,9,12
1,23,3,J,J,True,10,12
1,24,2,J,H,False,10,11
1,24,3,A,A,True,11,11
1,25,2,K,K,True,11,11
1,25,3,F,F,True,11,11
