session,trial,staircase,letter,response,correct,soa1,soa2
1,1,2,L,K,False,12,12
1,1,3,G,G,True,13,12
1,2,2,J,J,True,13,12
1,2,3,H,H,True,13,12
1,3,2,H,H,True,13,12
1,3,3,K,K,True,12,12
1,4,2,D,D,True,12,11
1,4,3,L,L,True,12,11
1,5,2,G,G,True,12,11
1,5,3,L,L,True,11,11
1,6,2,H,H,True,11,11
1,6,3,K,K,True,11,11
1,7,2,A,A,True,11,10
1,7,3,H,H,True,10,10
1,8,2,K,K,True,10,10
1,8,3,F,F,True,10,10
1,9,2,G,G,True,10,10
1,9,3,F,F,True,9,10
1,10,2,A,A,True,9,9
1,10,3,F,F,True,9,9
1,11,2,A,A,True,9,9
1,11,3,J,J,True,8,9
1,12,2,D,D,True,8,9
1,12,3,L,K,False,8,9
1,13,2,F,F,True,8,10
1,13,3,J,J,True,7,10
1,14,2,J,J,True,7,10
1,14,3,G,G,True,7,10
1,15,2,J,G,False,7,10
1,15,3,H,H,True,8,10
1,16,2,H,H,True,8,9
1,16,3,H,H,True,8,9
1,17,2,D,D,True,8,9
1,17,3,S,S,True,7,9
1,18,2,A,A,True,7,9
1,18,3,A,A,True,7,9
1,19,2,S,S,True,7,8
1,19,3,S,S,True,6,8
1,20,2,A,A,True,6,8
1,20,3,D,D,True,6,8
1,21,2,K,A,False,6,8
1,21,3,H,H,True,7,8
1,22,2,H,D,False,7,7
1,22,3,A,A,True,8,7
1,23,2,A,A,True,8,7
1,23,3,H,H,True,8,7
1,24,2,J,H,False,8,7
1,24,3,F,G,False,9,7
1,25,2,L,L,True,9,8
1,25,3,S,S,True,9,8
2,1,2,K,F,False,9,8
2,1,3,L,S,False,10,8
2,2,2,H,H,True,10,9
2,2,3,L,H,False,10,9
2,3,2,S,S,True,10,10
2,3,3,F,F,True,9,10
2,4,2,A,A,True,9,10
2,4,3,K,K,True,9,10
2,5,2,F,F,True,9,10
2,5,3,S,S,True,8,10
2,6,2,H,G,False,8,9
2,6,3,S,S,True,9,9
2,7,2,S,S,True,9,9
2,7,3,J,S,False,9,9
2,8,2,S,S,True,9,10
2,8,3,F,F,True,8,10
2,9,2,F,F,True,8,10
2,9,3,H,H,True,8,10
2,10,2,A,A,True,8,10
2,10,3,D,D,True,7,10
2,11,2,G,S,False,7,9
2,11,3,G,G,True,8,9
2,12,2,J,G,False,8,9
2,12,3,A,A,True,9,9
2,13,2,J,H,False,9,9
2,13,3,G,G,True,10,9
2,14,2,D,D,True,10,8
2,14,3,S,S,True,10,8
2,15,2,J,J,True,10,8
2,15,3,K,K,True,9,8
2,16,2,G,G,True,9,8
2,16,3,S,S,True,9,8
2,17,2,K,K,True,9,7
2,17,3,H,K,False,8,7
2,18,2,D,D,True,8,8
2,18,3,K,K,True,8,8
2,19,2,S,S,True,8,8
2,19,3,L,D,False,7,8
2,20,2,J,G,False,7,9
2,20,3,F,G,False,8,9
2,21,2,F,K,False,8,10
2,21,3,D,D,True,9,10
2,22,2,S,S,True,9,10
2,22,3,H,H,True,9,10
2,23,2,D,D,True,9,10
2,23,3,K,K,True,8,10
2,24,2,L,K,False,8,9
2,24,3,K,K,True,9,9
2,25,2,D,D,True,9,9
2,25,3,J,F,False,9,9
3,1,2,S,S,True,9,9
3,1,3,J,J,True,9,9
3,2,2,F,G,False,9,9
3,2,3,K,K,True,10,9
3,3,2,F,F,True,10,9
3,3,3,A,A,True,10,9
3,4,2,G,G,True,10,8
3,4,3,J,F,False,9,8
3,5,2,F,F,True,9,9
3,5,3,K,K,True,9,9
3,6,2,K,K,True,9,9
3,6,3,J,J,True,8,9
3,7,2,A,A,True,8,9
3,7,3,G,G,True,8,9
3,8,2,S,G,False,8,8
3,8,3,G,G,True,9,8
3,9,2,S,S,True,9,8
3,9,3,L,G,False,9,8
3,10,2,D,D,True,9,9
3,10,3,K,K,True,8,9
3,11,2,L,G,False,8,9
3,11,3,J,K,False,9,9
3,12,2,S,S,True,9,10
3,12,3,S,S,True,9,10
3,13,2,H,H,True,9,10
3,13,3,A,A,True,8,10
3,14,2,S,S,True,8,10
3,14,3,L,L,True,8,10
3,15,2,D,D,True,8,9
3,15,3,D,G,False,7,9
3,16,2,A,A,True,7,10
3,16,3,H,H,True,7,10
3,17,2,L,K,False,7,10
3,17,3,G,G,True,8,10
3,18,2,D,D,True,8,10
3,18,3,A,A,True,8,10
3,19,2,H,H,True,8,9
3,19,3,L,F,False,7,9
3,20,2,L,A,False,7,10
3,20,3,K,K,True,8,10
3,21,2,L,J,False,8,10
3,21,3,F,F,True,9,10
3,22,2,F,F,True,9,10
3,22,3,L,L,True,9,10
3,23,2,J,J,True,9,9
3,23,3,J,J,True,8,9
3,24,2,G,G,True,8,9
3,24,3,A,A,True,8,9
3,25,2,K,K,True,8,9
3,25,3,F,F,True,7,9
