session,trial,staircase,letter,response,correct,alpha1,alpha2
1,1,2,K,K,True,0.15,0.15
1,1,3,L,F,False,0.15,0.15
1,2,2,A,A,True,0.15,0.16
1,2,3,D,D,True,0.14,0.16
1,3,2,A,A,True,0.14,0.16
1,3,3,F,F,True,0.14,0.16
1,4,2,L,H,False,0.14,0.16
1,4,3,S,S,True,0.15,0.16
1,5,2,F,F,True,0.15,0.15
1,5,3,H,H,True,0.15,0.15
1,6,2,F,F,True,0.15,0.15
1,6,3,J,H,False,0.14,0.15
1,7,2,H,F,False,0.14,0.16
1,7,3,L,F,False,0.15,0.16
1,8,2,D,D,True,0.15,0.17
1,8,3,F,F,True,0.15,0.17
1,9,2,L,F,False,0.15,0.17
1,9,3,G,G,True,0.16,0.17
1,10,2,D,D,True,0.16,0.17
1,10,3,K,K,True,0.16,0.17
1,11,2,A,A,True,0.16,0.16
1,11,3,L,F,False,0.15,0.16
1,12,2,J,J,True,0.15,0.17
1,12,3,F,F,True,0.15,0.17
1,13,2,F,F,True,0.15,0.17
1,13,3,S,S,True,0.14,0.17
1,14,2,A,A,True,0.14,0.17
1,14,3,L,L,True,0.14,0.17
1,15,2,G,G,True,0.14,0.16
1,15,3,J,J,True,0.13,0.16
1,16,2,D,D,True,0.13,0.16
1,16,3,A,A,True,0.13,0.16
1,17,2,S,S,True,0.13,0.16
1,17,3,G,G,True,0.12,0.16
1,18,2,J,F,False,0.12,0.15
1,18,3,J,J,True,0.13,0.15
1,19,2,S,G,False,0.13,0.15
1,19,3,L,F,False,0.14,0.15
1,20,2,A,A,True,0.14,0.16
1,20,3,F,A,False,0.14,0.16
1,21,2,K,K,True,0.14,0.17
1,21,3,S,S,True,0.13,0.17
1,22,2,H,H,True,0.13,0.17
1,22,3,F,F,True,0.13,0.17
1,23,2,H,H,True,0.13,0.17
1,23,3,K,K,True,0.12,0.17
1,24,2,S,S,True,0.12,0.16
1,24,3,F,F,True,0.12,0.16
1,25,2,D,J,False,0.12,0.16
1,25,3,L,L,True,0.13,0.16
2,1,2,H,H,True,0.13,0.16
2,1,3,J,J,True,0.13,0.16
2,2,2,D,D,True,0.13,0.16
2,2,3,G,G,True,0.12,0.16
2,3,2,L,F,False,0.12,0.16
2,3,3,L,L,True,0.13,0.16
2,4,2,G,G,True,0.13,0.15
2,4,3,S,S,True,0.13,0.15
2,5,2,K,K,True,0.13,0.15
2,5,3,K,K,True,0.12,0.15
2,6,2,L,J,False,0.12,0.15
2,6,3,L,L,True,0.13,0.15
2,7,2,J,D,False,0.13,0.14
2,7,3,L,L,True,0.14,0.14
2,8,2,G,G,True,0.14,0.14
2,8,3,J,L,False,0.14,0.14
2,9,2,D,D,True,0.14,0.15
2,9,3,F,F,True,0.13,0.15
2,10,2,A,A,True,0.13,0.15
2,10,3,G,G,True,0.13,0.15
2,11,2,D,D,True,0.13,0.15
2,11,3,L,L,True,0.12,0.15
2,12,2,F,F,True,0.12,0.14
2,12,3,H,F,False,0.12,0.14
2,13,2,J,D,False,0.12,0.15
2,13,3,G,G,True,0.13,0.15
2,14,2,D,D,True,0.13,0.15
2,14,3,K,K,True,0.13,0.15
2,15,2,K,K,True,0.13,0.15
2,15,3,K,K,True,0.12,0.15
2,16,2,D,D,True,0.12,0.14
2,16,3,A,A,True,0.12,0.14
2,17,2,G,G,True,0.12,0.14
2,17,3,A,A,True,0.11,0.14
2,18,2,F,F,True,0.11,0.14
2,18,3,A,A,True,0.11,0.14
2,19,2,H,L,False,0.11,0.13
2,19,3,H,F,False,0.12,0.13
2,20,2,A,A,True,0.12,0.14
2,20,3,H,H,True,0.12,0.14
2,21,2,A,A,True,0.12,0.14
2,21,3,L,L,True,0.11,0.14
2,22,2,G,G,True,0.11,0.14
2,22,3,A,A,True,0.11,0.14
2,23,2,H,H,True,0.11,0.13
2,23,3,H,H,True,0.1,0.13
2,24,2,D,D,True,0.1,0.13
2,24,3,K,K,True,0.1,0.13
2,25,2,S,L,False,0.1,0.13
2,25,3,K,K,True,0.11,0.13
3,1,2,L,K,False,0.11,0.13
3,1,3,S,H,False,0.12,0.13
3,2,2,S,H,False,0.12,0.14
3,2,3,S,S,True,0.13,0.14
3,3,2,K,K,True,0.13,0.14
3,3,3,G,G,True,0.13,0.14
3,4,2,F,H,False,0.13,0.14
3,4,3,G,G,True,0.14,0.14
3,5,2,L,L,True,0.14,0.13
3,5,3,G,G,True,0.14,0.13
3,6,2,K,L,False,0.14,0.13
3,6,3,H,K,False,0.15,0.13
3,7,2,D,D,True,0.15,0.14
3,7,3,G,G,True,0.15,0.14
3,8,2,A,S,False,0.15,0.14
3,8,3,F,F,True,0.16,0.14
3,9,2,K,K,True,0.16,0.14
3,9,3,A,A,True,0.16,0.14
3,10,2,G,G,True,0.16,0.13
3,10,3,D,D,True,0.15,0.13
3,11,2,K,K,True,0.15,0.13
3,11,3,S,S,True,0.15,0.13
3,12,2,S,S,True,0.15,0.13
3,12,3,D,D,True,0.14,0.13
3,13,2,G,G,True,0.14,0.12
3,13,3,L,D,False,0.14,0.12
3,14,2,D,D,True,0.14,0.13
3,14,3,F,F,True,0.13,0.13
3,15,2,F,F,True,0.13,0.13
3,15,3,A,A,True,0.13,0.13
3,16,2,G,G,True,0.13,0.13
3,16,3,S,S,True,0.12,0.13
3,17,2,D,D,True,0.12,0.12
3,17,3,H,H,True,0.12,0.12
3,18,2,F,F,True,0.12,0.12
3,18,3,A,A,True,0.11,0.12
3,19,2,A,A,True,0.11,0.12
3,19,3,A,A,True,0.11,0.12
3,20,2,L,L,True,0.11,0.11
3,20,3,S,D,False,0.1,0.11
3,21,2,S,L,False,0.1,0.12
3,21,3,J,J,True,0.11,0.12
3,22,2,K,K,True,0.11,0.12
3,22,3,D,D,True,0.11,0.12
3,23,2,J,D,False,0.11,0.12
3,23,3,J,J,True,0.12,0.12
3,24,2,G,G,True,0.12,0.11
3,24,3,A,A,True,0.12,0.11
3,25,2,L,L,True,0.12,0.11
3,25,3,D,D,True,0.11,0.11
