session,trial,staircase,letter,response,correct,alpha1,alpha2
2,17,3,D,D,True,0.1,0.16
2,18,2,F,F,True,0.1,0.15
2,18,3,L,F,False,0.1,0.15
2,19,2,D,D,True,0.1,0.16
2,19,3,D,D,True,0.09,0.16
2,20,2,G,G,True,0.09,0.16
2,20,3,K,K,True,0.09,0.16
2,21,2,S,D,False,0.09,0.16
2,21,3,K,K,True,0.1,0.16
2,22,2,G,G,True,0.1,0.15
2,22,3,F,F,True,0.1,0.15
2,23,2,L,F,False,0.1,0.15
2,23,3,K,K,True,0.11,0.15
2,24,2,L,L,True,0.11,0.15
2,24,3,S,S,True,0.11,0.15
2,25,2,S,G,False,0.11,0.14
2,25,3,D,D,True,0.12,0.14
3,1,2,K,K,True,0.12,0.14
3,1,3,J,J,True,0.12,0.14
3,2,2,J,J,True,0.12,0.14
3,2,3,F,F,True,0.11,0.14
3,3,2,G,F,False,0.11,0.14
3,3,3,K,K,True,0.12,0.14
3,4,2,D,D,True,0.12,0.13
3,4,3,L,F,False,0.12,0.13
3,5,2,S,S,True,0.12,0.14
3,5,3,D,D,True,0.11,0.14
3,6,2,F,F,True,0.11,0.14
3,6,3,J,J,True,0.11,0.14
3,7,2,L,D,False,0.11,0.14
3,7,3,G,G,True,0.12,0.14
3,8,2,L,L,True,0.12,0.13
3,8,3,S,S,True,0.12,0.13
3,9,2,G,S,False,0.12,0.13
3,9,3,G,G,True,0.13,0.13
3,10,2,K,K,True,0.13,0.13
3,10,3,A,A,True,0.13,0.13
3,11,2,H,F,False,0.13,0.12
3,11,3,K,K,True,0.14,0.12
3,12,2,L,L,True,0.14,0.12
3,12,3,D,D,True,0.14,0.12
3,13,2,G,G,True,0.14,0.12
3,13,3,H,F,False,0.13,0.12
3,14,2,F,F,True,0.13,0.13
3,14,3,L,D,False,0.13,0.13
3,15,2,L,F,False,0.13,0.14
3,15,3,H,F,False,0.14,0.14
3,16,2,D,D,True,0.14,0.15
3,16,3,J,S,False,0.14,0.15
3,17,2,H,K,False,0.14,0.16
3,17,3,H,H,True,0.15,0.16
3,18,2,D,D,True,0.15,0.16
3,18,3,D,D,True,0.15,0.16
3,19,2,A,A,True,0.15,0.16
3,19,3,H,F,False,0.14,0.16
3,20,2,S,S,True,0.14,0.17
3,20,3,L,L,True,0.14,0.17
3,21,2,G,G,True,0.14,0.17
3,21,3,H,F,False,0.13,0.17
3,22,2,F,F,True,0.13,0.18
3,22,3,J,J,True,0.13,0.18
3,23,2,G,G,True,0.13,0.18
3,23,3,K,K,True,0.12,0.18
3,24,2,G,G,True,0.12,0.18
3,24,3,G,G,True,0.12,0.18
3,25,2,G,G,True,0.12,0.17
3,25,3,K,K,True,0.11,0.17
