session,trial,staircase,letter,response,correct,alpha1,alpha2
1,1,2,H,H,True,0.15,0.15
1,1,3,J,J,True,0.15,0.15
1,2,2,L,L,True,0.15,0.15
1,2,3,J,J,True,0.14,0.15
1,3,2,K,K,True,0.14,0.15
1,3,3,J,J,True,0.14,0.15
1,4,2,H,H,True,0.14,0.14
1,4,3,L,L,True,0.13,0.14
1,5,2,A,A,True,0.13,0.14
1,5,3,S,S,True,0.13,0.14
1,6,2,D,D,True,0.13,0.14
1,6,3,S,S,True,0.12,0.14
1,7,2,S,S,True,0.12,0.13
1,7,3,F,H,False,0.12,0.13
1,8,2,H,H,True,0.12,0.14
1,8,3,K,K,True,0.11,0.14
1,9,2,D,D,True,0.11,0.14
1,9,3,A,A,True,0.11,0.14
1,10,2,G,G,True,0.11,0.14
1,10,3,S,S,True,0.1,0.14
1,11,2,G,G,True,0.1,0.13
1,11,3,F,F,True,0.1,0.13
1,12,2,A,A,True,0.1,0.13
1,12,3,L,F,False,0.09,0.13
1,13,2,J,L,False,0.09,0.14
1,13,3,K,K,True,0.1,0.14
1,14,2,H,H,True,0.1,0.14
1,14,3,L,L,True,0.1,0.14
1,15,2,L,L,True,0.1,0.14
1,15,3,D,D,True,0.09,0.14
1,16,2,L,D,False,0.09,0.13
1,16,3,D,D,True,0.1,0.13
1,17,2,S,D,False,0.1,0.13
1,17,3,H,H,True,0.11,0.13
1,18,2,J,H,False,0.11,0.13
1,18,3,D,D,True,0.12,0.13
1,19,2,D,D,True,0.12,0.12
1,19,3,S,S,True,0.12,0.12
1,20,2,S,S,True,0.12,0.12
1,20,3,F,F,True,0.11,0.12
1,21,2,G,G,True,0.11,0.12
1,21,3,S,S,True,0.11,0.12
1,22,2,K,K,True,0.11,0.11
1,22,3,G,G,True,0.1,0.11
1,23,2,D,D,True,0.1,0.11
1,23,3,A,A,True,0.1,0.11
1,24,2,A,D,False,0.1,0.11
1,24,3,G,G,True,0.11,0.11
1,25,2,F,F,True,0.11,0.1
1,25,3,G,G,True,0.11,0.1
2,1,2,J,J,True,0.11,0.1
2,1,3,S,S,True,0.11,0.1
2,2,2,K,K,True,0.11,0.1
2,2,3,G,G,True,0.1,0.1
2,3,2,K,K,True,0.1,0.1
2,3,3,L,L,True,0.1,0.1
2,4,2,F,K,False,0.1,0.09
2,4,3,J,L,False,0.11,0.09
2,5,2,L,L,True,0.11,0.1
2,5,3,L,L,True,0.11,0.1
2,6,2,K,K,True,0.11,0.1
2,6,3,L,K,False,0.1,0.1
2,7,2,L,L,True,0.1,0.11
2,7,3,S,S,True,0.1,0.11
2,8,2,D,S,False,0.1,0.11
2,8,3,A,L,False,0.11,0.11
2,9,2,F,L,False,0.11,0.12
2,9,3,G,G,True,0.12,0.12
2,10,2,F,F,True,0.12,0.12
2,10,3,G,G,True,0.12,0.12
2,11,2,J,J,True,0.12,0.12
2,11,3,L,F,False,0.11,0.12
2,12,2,F,F,True,0.11,0.13
2,12,3,J,J,True,0.11,0.13
2,13,2,G,G,True,0.11,0.13
2,13,3,H,F,False,0.1,0.13
2,14,2,K,K,True,0.1,0.14
2,14,3,J,J,True,0.1,0.14
2,15,2,H,H,True,0.1,0.14
2,15,3,L,F,False,0.09,0.14
2,16,2,D,L,False,0.09,0.15
2,16,3,F,F,True,0.1,0.15
2,17,2,D,D,True,0.1,0.15
2,17,3,L,F,False,0.1,0.15
2,18,2,J,F,False,0.1,0.16
2,18,3,L,L,True,0.11,0.16
2,19,2,H,L,False,0.11,0.16
2,19,3,K,K,True,0.12,0.16
2,20,2,L,L,True,0.12,0.16
2,20,3,A,A,True,0.12,0.16
2,21,2,D,D,True,0.12,0.15
2,21,3,H,F,False,0.11,0.15
2,22,2,F,L,False,0.11,0.16
2,22,3,J,H,False,0.12,0.16
2,23,2,G,L,False,0.12,0.17
2,23,3,F,F,True,0.13,0.17
2,24,2,G,G,True,0.13,0.17
2,24,3,S,S,True,0.13,0.17
2,25,2,F,F,True,0.13,0.17
2,25,3,H,H,True,0.12,0.17
3,1,2,F,F,True,0.12,0.17
3,1,3,A,A,True,0.12,0.17
3,2,2,J,J,True,0.12,0.17
3,2,3,H,F,False,0.11,0.17
3,3,2,S,S,True,0.11,0.18
3,3,3,L,L,True,0.11,0.18
3,4,2,A,A,True,0.11,0.18
