session,trial,staircase,letter,response,correct,alpha1,alpha2
1,1,2,J,J,True,0.15,0.15
1,1,3,F,F,True,0.15,0.15
1,2,2,A,A,True,0.15,0.15
1,2,3,L,L,True,0.14,0.15
1,3,2,K,K,True,0.14,0.15
1,3,3,G,G,True,0.14,0.15
1,4,2,S,S,True,0.14,0.14
1,4,3,J,J,True,0.13,0.14
1,5,2,H,L,False,0.13,0.14
1,5,3,L,L,True,0.14,0.14
1,6,2,S,S,True,0.14,0.14
1,6,3,J,J,True,0.14,0.14
1,7,2,D,D,True,0.14,0.13
1,7,3,L,L,True,0.13,0.13
1,8,2,L,L,True,0.13,0.13
1,8,3,S,S,True,0.13,0.13
1,9,2,S,S,True,0.13,0.13
1,9,3,D,D,True,0.12,0.13
1,10,2,F,F,True,0.12,0.12
1,10,3,S,S,True,0.12,0.12
1,11,2,D,D,True,0.12,0.12
1,11,3,D,D,True,0.11,0.12
1,12,2,S,S,True,0.11,0.12
1,12,3,F,F,True,0.11,0.12
1,13,2,A,A,True,0.11,0.11
1,13,3,L,F,False,0.1,0.11
1,14,2,D,D,True,0.1,0.12
1,14,3,F,F,True,0.1,0.12
1,15,2,S,D,False,0.1,0.12
1,15,3,G,G,True,0.11,0.12
1,16,2,S,S,True,0.11,0.12
1,16,3,F,F,True,0.11,0.12
1,17,2,D,D,True,0.11,0.11
1,17,3,A,A,True,0.1,0.11
1,18,2,G,G,True,0.1,0.11
1,18,3,G,G,True,0.1,0.11
1,19,2,D,D,True,0.1,0.11
1,19,3,L,F,False,0.09,0.11
1,20,2,L,D,False,0.09,0.12
1,20,3,F,F,True,0.1,0.12
1,21,2,K,F,False,0.1,0.12
1,21,3,K,K,True,0.11,0.12
1,22,2,H,D,False,0.11,0.12
1,22,3,H,F,False,0.12,0.12
1,23,2,F,F,True,0.12,0.13
1,23,3,H,F,False,0.12,0.13
1,24,2,A,A,True,0.12,0.14
1,24,3,J,J,True,0.11,0.14
1,25,2,L,D,False,0.11,0.14
1,25,3,S,S,True,0.12,0.14
2,1,2,G,G,True,0.12,0.14
2,1,3,A,A,True,0.12,0.14
2,2,2,D,D,True,0.12,0.14
2,2,3,S,S,True,0.11,0.14
2,3,2,F,D,False,0.11,0.14
2,3,3,A,A,True,0.12,0.14
2,4,2,J,J,True,0.12,0.13
2,4,3,J,J,True,0.12,0.13
2,5,2,J,J,True,0.12,0.13
2,5,3,A,A,True,0.11,0.13
2,6,2,K,K,True,0.11,0.13
2,6,3,G,G,True,0.11,0.13
2,7,2,G,G,True,0.11,0.12
2,7,3,H,H,True,0.1,0.12
2,8,2,G,G,True,0.1,0.12
