session,trial,staircase,letter,response,correct,alpha1,alpha2
2,12,2,S,S,True,0.1,0.13
2,12,3,S,S,True,0.1,0.13
2,13,2,K,K,True,0.1,0.13
2,13,3,G,G,True,0.09,0.13
2,14,2,G,S,False,0.09,0.12
2,14,3,K,K,True,0.1,0.12
2,15,2,K,K,True,0.1,0.12
2,15,3,G,G,True,0.1,0.12
2,16,2,G,G,True,0.1,0.12
2,16,3,A,A,True,0.09,0.12
2,17,2,D,D,True,0.09,0.11
2,17,3,S,S,True,0.09,0.11
2,18,2,F,H,False,0.09,0.11
2,18,3,G,G,True,0.1,0.11
2,19,2,L,H,False,0.1,0.11
2,19,3,S,S,True,0.11,0.11
2,20,2,K,K,True,0.11,0.1
2,20,3,D,D,True,0.11,0.1
2,21,2,S,S,True,0.11,0.1
2,21,3,D,D,True,0.1,0.1
2,22,2,A,A,True,0.1,0.1
2,22,3,A,A,True,0.1,0.1
2,23,2,L,F,False,0.1,0.09
2,23,3,S,S,True,0.11,0.09
2,24,2,J,S,False,0.11,0.09
2,24,3,G,G,True,0.12,0.09
2,25,2,L,L,True,0.12,0.09
2,25,3,H,D,False,0.12,0.09
3,1,2,K,K,True,0.12,0.09
3,1,3,L,S,False,0.12,0.09
3,2,2,K,K,True,0.12,0.1
3,2,3,D,S,False,0.11,0.1
3,3,2,G,G,True,0.11,0.11
3,3,3,H,S,False,0.11,0.11
3,4,2,G,G,True,0.11,0.12
3,4,3,S,S,True,0.1,0.12
3,5,2,F,L,False,0.1,0.12
3,5,3,K,K,True,0.11,0.12
3,6,2,G,G,True,0.11,0.12
3,6,3,F,F,True,0.11,0.12
3,7,2,L,K,False,0.11,0.11
3,7,3,S,S,True,0.12,0.11
3,8,2,K,K,True,0.12,0.11
3,8,3,K,K,True,0.12,0.11
3,9,2,J,J,True,0.12,0.11
3,9,3,S,S,True,0.11,0.11
3,10,2,L,L,True,0.11,0.1
3,10,3,D,F,False,0.11,0.1
3,11,2,F,S,False,0.11,0.11
3,11,3,F,F,True,0.12,0.11
3,12,2,G,G,True,0.12,0.11
3,12,3,G,G,True,0.12,0.11
3,13,2,J,G,False,0.12,0.11
3,13,3,H,H,True,0.13,0.11
3,14,2,H,H,True,0.13,0.1
3,14,3,K,K,True,0.13,0.1
3,15,2,S,S,True,0.13,0.1
3,15,3,L,K,False,0.12,0.1
3,16,2,L,L,True,0.12,0.11
3,16,3,A,A,True,0.12,0.11
3,17,2,J,J,True,0.12,0.11
3,17,3,L,H,False,0.11,0.11
3,18,2,D,D,True,0.11,0.12
3,18,3,K,K,True,0.11,0.12
3,19,2,L,L,True,0.11,0.12
3,19,3,F,F,True,0.1,0.12
3,20,2,J,H,False,0.1,0.12
3,20,3,L,L,True,0.11,0.12
3,21,2,H,L,False,0.11,0.11
3,21,3,D,H,False,0.12,0.11
3,22,2,K,K,True,0.12,0.12
3,22,3,S,S,True,0.12,0.12
3,23,2,L,H,False,0.12,0.12
3,23,3,L,L,True,0.13,0.12
3,24,2,K,K,True,0.13,0.12
3,24,3,H,H,True,0.13,0.12
3,25,2,H,H,True,0.13,0.11
3,25,3,K,K,True,0.12,0.11
