pid block taskType trialNum soa stim resp correct
39 1 Integ 1 6 18 18 True
39 1 Integ 2 6 13 -1 False
39 1 Integ 3 5 18 18 True
39 1 Integ 4 5 7 6 False
39 1 Integ 5 4 8 18 False
39 1 Integ 6 3 12 12 True
39 1 Integ 7 3 8 8 True
39 1 Integ 8 4 16 18 False
39 1 Integ 9 3 13 13 True
39 1 Integ 10 3 7 18 False
39 1 Integ 11 2 13 13 True
39 1 Integ 12 2 8 8 True
39 1 Integ 13 3 6 6 True
39 1 Integ 14 3 16 18 False
39 1 Integ 15 2 11 13 False
39 1 Integ 16 1 13 13 True
39 1 Integ 17 1 8 8 True
39 1 Integ 18 2 13 13 True
39 1 Integ 19 2 18 13 False
39 1 Integ 20 1 17 13 False
39 1 Integ 21 1 17 18 False
39 1 Integ 22 1 11 11 True
39 1 Integ 23 1 11 11 True
39 1 Integ 24 2 7 7 True
39 1 Integ 25 2 6 6 True
39 1 Integ 26 3 13 13 True
39 1 Integ 27 3 6 6 True
39 1 Integ 28 4 11 8 False
39 1 Integ 29 3 13 8 False
39 1 Integ 30 2 12 12 True
39 1 Integ 31 2 7 7 True
39 1 Integ 32 3 7 7 True
39 1 Integ 33 3 18 18 True
39 1 Integ 34 4 6 13 False
39 1 Integ 35 3 8 13 False
39 1 Integ 36 2 6 6 True
39 1 Integ 37 2 11 11 True
39 1 Integ 38 3 17 16 False
39 1 Integ 39 2 11 11 True
39 1 Integ 40 2 16 16 True
39 1 Integ 41 3 11 11 True
39 1 Integ 42 3 8 8 True
39 1 Integ 43 4 8 8 True
39 1 Integ 44 4 8 8 True
39 1 Integ 45 5 16 9 False
39 1 Integ 46 4 7 13 False
39 1 Integ 47 3 13 13 True
39 1 Integ 48 3 16 18 False
39 1 Integ 49 2 7 18 False
39 1 Integ 50 1 12 12 True
39 2 Simult 1 6 1 0 False
39 2 Simult 2 7 0 1 False
39 2 Simult 3 8 1 1 True
39 2 Simult 4 8 0 1 False
39 2 Simult 5 9 1 0 False
39 2 Simult 6 10 1 1 True
39 2 Simult 7 10 1 1 True
39 2 Simult 8 9 0 0 True
39 2 Simult 9 9 0 0 True
39 2 Simult 10 8 0 0 True
39 2 Simult 11 8 1 0 False
39 2 Simult 12 9 1 1 True
39 2 Simult 13 9 0 1 False
39 2 Simult 14 10 0 0 True
