pid block taskType trialNum soa stim resp correct
63 1 Integ 1 6 11 5 False
63 1 Integ 2 5 17 17 True
63 1 Integ 3 5 12 12 True
63 1 Integ 4 6 12 22 False
63 1 Integ 5 5 11 1 False
63 1 Integ 6 4 12 12 True
63 1 Integ 7 4 7 1 False
63 1 Integ 8 3 13 9 False
63 1 Integ 9 2 18 12 False
63 1 Integ 10 1 18 6 False
63 1 Integ 11 1 8 8 True
63 1 Integ 12 1 18 6 False
63 1 Integ 13 1 8 8 True
63 1 Integ 14 1 13 8 False
63 1 Integ 15 1 16 12 False
63 1 Integ 16 1 6 6 True
63 1 Integ 17 1 13 13 True
63 1 Integ 18 2 7 7 True
63 1 Integ 19 2 7 7 True
63 1 Integ 20 3 17 18 False
63 1 Integ 21 2 17 17 True
63 1 Integ 22 2 16 16 True
63 1 Integ 23 3 16 8 False
63 1 Integ 24 2 7 8 False
63 1 Integ 25 1 13 13 True
63 1 Integ 26 1 17 17 True
63 1 Integ 27 2 7 7 True
63 1 Integ 28 2 8 8 True
63 1 Integ 29 3 16 16 True
63 1 Integ 30 3 17 17 True
63 1 Integ 31 4 7 7 True
63 1 Integ 32 4 16 16 True
63 1 Integ 33 5 13 13 True
63 1 Integ 34 5 12 12 True
63 1 Integ 35 6 6 7 False
63 1 Integ 36 5 8 17 False
63 1 Integ 37 4 18 18 True
63 1 Integ 38 4 12 12 True
63 1 Integ 39 5 16 7 False
63 1 Integ 40 4 11 11 True
63 1 Integ 41 4 16 7 False
63 1 Integ 42 3 7 7 True
63 1 Integ 43 3 7 7 True
63 1 Integ 44 4 6 6 True
63 1 Integ 45 4 11 12 False
63 1 Integ 46 3 11 11 True
63 1 Integ 47 3 6 6 True
63 1 Integ 48 4 8 11 False
63 1 Integ 49 3 7 7 True
63 1 Integ 50 3 11 11 True
63 2 Simult 1 6 0 0 True
63 2 Simult 2 6 0 1 False
63 2 Simult 3 7 1 1 True
63 2 Simult 4 7 0 0 True
63 2 Simult 5 6 1 1 True
63 2 Simult 6 6 0 0 True
63 2 Simult 7 5 0 0 True
63 2 Simult 8 5 0 0 True
63 2 Simult 9 4 1 1 True
63 2 Simult 10 4 0 1 False
63 2 Simult 11 5 1 1 True
63 2 Simult 12 5 0 0 True
63 2 Simult 13 4 0 0 True
63 2 Simult 14 4 0 1 False
63 2 Simult 15 5 0 1 False
63 2 Simult 16 6 1 1 True
63 2 Simult 17 6 1 1 True
63 2 Simult 18 5 1 1 True
63 2 Simult 19 5 0 0 True
63 2 Simult 20 4 0 0 True
63 2 Simult 21 4 0 1 False
63 2 Simult 22 5 0 1 False
63 2 Simult 23 6 0 0 True
63 2 Simult 24 6 1 1 True
63 2 Simult 25 5 1 1 True
63 2 Simult 26 5 1 0 False
63 2 Simult 27 6 0 0 True
63 2 Simult 28 6 1 1 True
63 2 Simult 29 5 1 1 True
63 2 Simult 30 5 1 1 True
63 2 Simult 31 4 1 1 True
63 2 Simult 32 4 0 1 False
63 2 Simult 33 5 1 1 True
63 2 Simult 34 5 0 0 True
63 2 Simult 35 4 0 0 True
63 2 Simult 36 4 1 1 True
63 2 Simult 37 3 1 1 True
63 2 Simult 38 3 0 1 False
63 2 Simult 39 4 1 0 False
63 2 Simult 40 5 1 1 True
63 2 Simult 41 5 0 0 True
63 2 Simult 42 4 1 1 True
63 2 Simult 43 4 1 1 True
63 2 Simult 44 3 1 1 True
63 2 Simult 45 3 0 0 True
63 2 Simult 46 2 0 0 True
63 2 Simult 47 2 1 0 False
63 2 Simult 48 3 1 1 True
63 2 Simult 49 3 1 1 True
63 2 Simult 50 2 0 0 True
63 3 Integ 1 6 7 7 True
63 3 Integ 2 6 6 6 True
63 3 Integ 3 7 12 12 True
63 3 Integ 4 7 6 6 True
63 3 Integ 5 8 6 6 True
63 3 Integ 6 8 16 7 False
63 3 Integ 7 7 8 8 True
63 3 Integ 8 7 8 12 False
63 3 Integ 9 6 8 8 True
63 3 Integ 10 6 11 11 True
63 3 Integ 11 7 13 11 False
63 3 Integ 12 6 13 13 True
63 3 Integ 13 6 13 6 False
63 3 Integ 14 5 18 6 False
63 3 Integ 15 4 11 13 False
63 3 Integ 16 3 12 12 True
63 3 Integ 17 3 11 11 True
63 3 Integ 18 4 7 7 True
63 3 Integ 19 4 12 12 True
63 3 Integ 20 5 13 11 False
63 3 Integ 21 4 16 16 True
63 3 Integ 22 4 11 11 True
63 3 Integ 23 5 13 13 True
63 3 Integ 24 5 7 7 True
63 3 Integ 25 6 17 13 False
63 3 Integ 26 5 13 13 True
63 3 Integ 27 5 11 11 True
63 3 Integ 28 6 11 11 True
63 3 Integ 29 6 18 18 True
63 3 Integ 30 7 16 12 False
63 3 Integ 31 6 8 17 False
63 3 Integ 32 5 12 12 True
63 3 Integ 33 5 7 7 True
63 3 Integ 34 6 11 11 True
63 3 Integ 35 6 13 13 True
63 3 Integ 36 7 12 12 True
63 3 Integ 37 7 8 12 False
63 3 Integ 38 6 12 12 True
63 3 Integ 39 6 16 16 True
63 3 Integ 40 7 13 13 True
63 3 Integ 41 7 12 12 True
63 3 Integ 42 8 8 11 False
63 3 Integ 43 7 6 18 False
63 3 Integ 44 6 17 17 True
63 3 Integ 45 6 7 11 False
63 3 Integ 46 5 8 8 True
63 3 Integ 47 5 11 11 True
63 3 Integ 48 6 6 6 True
63 3 Integ 49 6 18 6 False
63 3 Integ 50 5 11 11 True
63 4 Simult 1 6 0 0 True
63 4 Simult 2 6 1 1 True
63 4 Simult 3 5 1 1 True
63 4 Simult 4 5 1 1 True
63 4 Simult 5 4 1 1 True
63 4 Simult 6 4 0 0 True
63 4 Simult 7 3 0 1 False
63 4 Simult 8 4 0 1 False
63 4 Simult 9 5 0 0 True
63 4 Simult 10 5 0 1 False
63 4 Simult 11 6 1 1 True
63 4 Simult 12 6 1 1 True
63 4 Simult 13 5 1 1 True
63 4 Simult 14 5 0 0 True
63 4 Simult 15 4 1 1 True
63 4 Simult 16 4 0 1 False
63 4 Simult 17 5 1 1 True
63 4 Simult 18 5 1 1 True
63 4 Simult 19 4 0 0 True
63 4 Simult 20 4 1 0 False
63 4 Simult 21 5 1 1 True
63 4 Simult 22 5 1 1 True
63 4 Simult 23 4 1 1 True
63 4 Simult 24 4 0 0 True
63 4 Simult 25 3 0 0 True
63 4 Simult 26 3 0 0 True
63 4 Simult 27 2 1 1 True
63 4 Simult 28 2 1 1 True
63 4 Simult 29 1 1 0 False
63 4 Simult 30 2 0 1 False
63 4 Simult 31 3 1 1 True
63 4 Simult 32 3 0 0 True
63 4 Simult 33 2 1 1 True
63 4 Simult 34 2 0 0 True
63 4 Simult 35 1 0 0 True
63 4 Simult 36 1 0 0 True
63 4 Simult 37 1 0 1 False
63 4 Simult 38 2 1 1 True
63 4 Simult 39 2 0 1 False
63 4 Simult 40 3 0 1 False
63 4 Simult 41 4 0 0 True
63 4 Simult 42 4 0 0 True
63 4 Simult 43 3 0 0 True
63 4 Simult 44 3 1 1 True
63 4 Simult 45 2 0 1 False
63 4 Simult 46 3 0 0 True
63 4 Simult 47 3 0 0 True
63 4 Simult 48 2 1 0 False
63 4 Simult 49 3 1 1 True
63 4 Simult 50 3 1 1 True
63 5 Integ 1 6 13 13 True
63 5 Integ 2 6 7 7 True
63 5 Integ 3 7 11 17 False
63 5 Integ 4 6 18 18 True
63 5 Integ 5 6 16 11 False
63 5 Integ 6 5 17 18 False
63 5 Integ 7 4 12 12 True
63 5 Integ 8 4 11 11 True
63 5 Integ 9 5 16 16 True
63 5 Integ 10 5 7 7 True
63 5 Integ 11 6 17 7 False
63 5 Integ 12 5 13 13 True
63 5 Integ 13 5 8 8 True
63 5 Integ 14 6 18 6 False
63 5 Integ 15 5 11 18 False
63 5 Integ 16 4 12 12 True
63 5 Integ 17 4 16 16 True
63 5 Integ 18 5 16 13 False
63 5 Integ 19 4 12 12 True
63 5 Integ 20 4 7 7 True
63 5 Integ 21 5 12 12 True
63 5 Integ 22 5 13 13 True
63 5 Integ 23 6 12 12 True
63 5 Integ 24 6 7 7 True
63 5 Integ 25 7 18 6 False
63 5 Integ 26 6 13 12 False
63 5 Integ 27 5 6 13 False
63 5 Integ 28 4 13 13 True
63 5 Integ 29 4 13 13 True
63 5 Integ 30 5 8 8 True
63 5 Integ 31 5 11 11 True
63 5 Integ 32 6 17 12 False
63 5 Integ 33 5 17 17 True
63 5 Integ 34 5 13 13 True
63 5 Integ 35 6 7 7 True
63 5 Integ 36 6 18 18 True
63 5 Integ 37 7 17 8 False
63 5 Integ 38 6 6 7 False
63 5 Integ 39 5 12 12 True
63 5 Integ 40 5 12 12 True
63 5 Integ 41 6 6 13 False
63 5 Integ 42 5 18 7 False
63 5 Integ 43 4 13 13 True
63 5 Integ 44 4 12 12 True
63 5 Integ 45 5 18 13 False
63 5 Integ 46 4 8 8 True
63 5 Integ 47 4 8 8 True
63 5 Integ 48 5 7 7 True
63 5 Integ 49 5 6 7 False
63 5 Integ 50 4 17 13 False
63 6 Simult 1 6 0 0 True
63 6 Simult 2 6 1 0 False
63 6 Simult 3 7 1 1 True
63 6 Simult 4 7 1 1 True
63 6 Simult 5 6 0 0 True
63 6 Simult 6 6 1 1 True
63 6 Simult 7 5 0 0 True
63 6 Simult 8 5 1 1 True
63 6 Simult 9 4 1 1 True
63 6 Simult 10 4 1 1 True
63 6 Simult 11 3 0 0 True
63 6 Simult 12 3 0 0 True
63 6 Simult 13 2 0 0 True
63 6 Simult 14 2 0 1 False
63 6 Simult 15 3 0 1 False
63 6 Simult 16 4 0 0 True
63 6 Simult 17 4 1 0 False
63 6 Simult 18 5 1 1 True
63 6 Simult 19 5 1 1 True
63 6 Simult 20 4 0 0 True
63 6 Simult 21 4 0 0 True
63 6 Simult 22 3 1 0 False
63 6 Simult 23 4 1 1 True
63 6 Simult 24 4 1 1 True
63 6 Simult 25 3 0 0 True
63 6 Simult 26 3 1 0 False
63 6 Simult 27 4 0 0 True
63 6 Simult 28 4 0 0 True
63 6 Simult 29 3 1 0 False
63 6 Simult 30 4 0 0 True
63 6 Simult 31 4 0 0 True
63 6 Simult 32 3 1 1 True
63 6 Simult 33 3 0 0 True
63 6 Simult 34 2 0 0 True
63 6 Simult 35 2 0 0 True
63 6 Simult 36 1 1 0 False
63 6 Simult 37 2 1 1 True
63 6 Simult 38 2 1 1 True
63 6 Simult 39 1 1 0 False
63 6 Simult 40 2 0 1 False
63 6 Simult 41 3 1 0 False
63 6 Simult 42 4 0 1 False
63 6 Simult 43 5 0 0 True
63 6 Simult 44 5 0 0 True
63 6 Simult 45 4 0 0 True
63 6 Simult 46 4 0 0 True
63 6 Simult 47 3 0 0 True
63 6 Simult 48 3 1 0 False
63 6 Simult 49 4 0 1 False
63 6 Simult 50 5 0 0 True
