pid block taskType trialNum soa stim resp correct
59 1 Integ 1 6 12 12 True
59 1 Integ 2 6 6 6 True
59 1 Integ 3 7 17 17 True
59 1 Integ 4 7 8 8 True
59 1 Integ 5 8 17 18 False
59 1 Integ 6 7 17 11 False
59 1 Integ 7 6 11 11 True
59 1 Integ 8 6 16 16 True
59 1 Integ 9 7 8 7 False
59 1 Integ 10 6 18 11 False
59 1 Integ 11 5 11 11 True
59 1 Integ 12 5 16 16 True
59 1 Integ 13 6 12 12 True
59 1 Integ 14 6 11 11 True
59 1 Integ 15 7 16 16 True
59 1 Integ 16 7 18 18 True
59 1 Integ 17 8 16 8 False
59 1 Integ 18 7 12 12 True
59 1 Integ 19 7 7 7 True
59 1 Integ 20 8 16 16 True
59 1 Integ 21 8 7 7 True
59 1 Integ 22 9 12 12 True
59 1 Integ 23 9 6 6 True
59 1 Integ 24 10 6 17 False
59 1 Integ 25 9 16 8 False
59 1 Integ 26 8 6 6 True
59 1 Integ 27 8 17 17 True
59 1 Integ 28 9 6 6 True
59 1 Integ 29 9 6 9 False
59 1 Integ 30 8 11 11 True
59 1 Integ 31 8 8 17 False
59 1 Integ 32 7 6 6 True
59 1 Integ 33 7 17 8 False
59 1 Integ 34 6 18 18 True
59 1 Integ 35 6 7 -1 False
59 1 Integ 36 5 12 12 True
59 1 Integ 37 5 16 1 False
59 1 Integ 38 4 17 17 True
59 1 Integ 39 4 7 7 True
59 1 Integ 40 5 6 6 True
59 1 Integ 41 5 7 7 True
59 1 Integ 42 6 8 8 True
59 1 Integ 43 6 13 18 False
59 1 Integ 44 5 7 7 True
59 1 Integ 45 5 8 15 False
59 1 Integ 46 4 6 6 True
59 1 Integ 47 4 13 13 True
59 1 Integ 48 5 8 8 True
59 1 Integ 49 5 17 16 False
59 1 Integ 50 4 18 18 True
59 2 Simult 1 6 1 1 True
59 2 Simult 2 6 1 1 True
59 2 Simult 3 5 0 1 False
59 2 Simult 4 6 0 1 False
59 2 Simult 5 7 0 0 True
59 2 Simult 6 7 1 1 True
59 2 Simult 7 6 1 1 True
59 2 Simult 8 6 1 1 True
59 2 Simult 9 5 1 1 True
59 2 Simult 10 5 0 0 True
59 2 Simult 11 4 1 1 True
59 2 Simult 12 4 0 0 True
59 2 Simult 13 3 1 1 True
59 2 Simult 14 3 1 1 True
59 2 Simult 15 2 1 1 True
59 2 Simult 16 2 1 1 True
59 2 Simult 17 1 0 1 False
59 2 Simult 18 2 1 1 True
59 2 Simult 19 2 1 1 True
59 2 Simult 20 1 0 1 False
59 2 Simult 21 2 0 1 False
59 2 Simult 22 3 0 1 False
59 2 Simult 23 4 0 0 True
59 2 Simult 24 4 0 0 True
59 2 Simult 25 3 0 0 True
59 2 Simult 26 3 0 0 True
59 2 Simult 27 2 1 0 False
59 2 Simult 28 3 0 1 False
59 2 Simult 29 4 0 0 True
59 2 Simult 30 4 0 1 False
59 2 Simult 31 5 0 1 False
59 2 Simult 32 6 1 0 False
59 2 Simult 33 7 0 0 True
59 2 Simult 34 7 0 0 True
59 2 Simult 35 6 0 0 True
59 2 Simult 36 6 1 0 False
59 2 Simult 37 7 0 1 False
59 2 Simult 38 8 0 0 True
59 2 Simult 39 8 1 0 False
59 2 Simult 40 9 0 0 True
59 2 Simult 41 9 0 0 True
59 2 Simult 42 8 0 0 True
59 2 Simult 43 8 1 0 False
59 2 Simult 44 9 0 1 False
59 2 Simult 45 10 0 0 True
59 2 Simult 46 10 1 0 False
59 2 Simult 47 11 1 1 True
59 2 Simult 48 11 1 1 True
59 2 Simult 49 10 0 0 True
59 2 Simult 50 10 1 0 False
59 3 Integ 1 6 13 8 False
59 3 Integ 2 5 8 8 True
59 3 Integ 3 5 13 13 True
59 3 Integ 4 6 13 17 False
59 3 Integ 5 5 6 6 True
59 3 Integ 6 5 13 13 True
59 3 Integ 7 6 11 11 True
59 3 Integ 8 6 6 6 True
59 3 Integ 9 7 17 18 False
59 3 Integ 10 6 7 7 True
59 3 Integ 11 6 8 8 True
59 3 Integ 12 7 11 6 False
59 3 Integ 13 6 7 7 True
59 3 Integ 14 6 6 6 True
59 3 Integ 15 7 7 7 True
59 3 Integ 16 7 11 11 True
59 3 Integ 17 8 6 6 True
59 3 Integ 18 8 12 13 False
59 3 Integ 19 7 18 8 False
59 3 Integ 20 6 16 16 True
59 3 Integ 21 6 12 12 True
59 3 Integ 22 7 17 17 True
59 3 Integ 23 7 12 12 True
59 3 Integ 24 8 13 13 True
59 3 Integ 25 8 18 18 True
59 3 Integ 26 9 17 17 True
59 3 Integ 27 9 17 10 False
59 3 Integ 28 8 16 16 True
59 3 Integ 29 8 16 8 False
59 3 Integ 30 7 11 11 True
59 3 Integ 31 7 6 8 False
59 3 Integ 32 6 12 12 True
59 3 Integ 33 6 16 16 True
59 3 Integ 34 7 18 18 True
59 3 Integ 35 7 13 13 True
59 3 Integ 36 8 11 11 True
59 3 Integ 37 8 12 12 True
59 3 Integ 38 9 13 13 True
59 3 Integ 39 9 16 16 True
59 3 Integ 40 10 17 17 True
59 3 Integ 41 10 18 11 False
59 3 Integ 42 9 12 12 True
59 3 Integ 43 9 11 11 True
59 3 Integ 44 10 13 13 True
59 3 Integ 45 10 13 13 True
59 3 Integ 46 11 17 6 False
59 3 Integ 47 10 7 7 True
59 3 Integ 48 10 6 7 False
59 3 Integ 49 9 7 18 False
59 3 Integ 50 8 8 8 True
59 4 Simult 1 6 1 1 True
59 4 Simult 2 6 0 0 True
59 4 Simult 3 5 1 1 True
59 4 Simult 4 5 0 0 True
59 4 Simult 5 4 1 1 True
59 4 Simult 6 4 1 1 True
59 4 Simult 7 3 0 0 True
59 4 Simult 8 3 1 1 True
59 4 Simult 9 2 1 1 True
59 4 Simult 10 2 1 1 True
59 4 Simult 11 1 1 1 True
59 4 Simult 12 1 1 0 False
59 4 Simult 13 2 1 1 True
59 4 Simult 14 2 0 0 True
59 4 Simult 15 1 0 1 False
59 4 Simult 16 2 0 0 True
59 4 Simult 17 2 1 1 True
59 4 Simult 18 1 0 1 False
59 4 Simult 19 2 1 1 True
59 4 Simult 20 2 0 0 True
59 4 Simult 21 1 0 0 True
59 4 Simult 22 1 0 1 False
59 4 Simult 23 2 0 0 True
59 4 Simult 24 2 0 1 False
59 4 Simult 25 3 0 0 True
59 4 Simult 26 3 0 0 True
59 4 Simult 27 2 0 1 False
59 4 Simult 28 3 1 1 True
59 4 Simult 29 3 1 1 True
59 4 Simult 30 2 1 1 True
59 4 Simult 31 2 0 0 True
59 4 Simult 32 1 1 0 False
59 4 Simult 33 2 1 1 True
