pid block taskType trialNum soa stim resp correct
26 1 Integ 1 6 6 6 True
26 1 Integ 2 6 11 16 False
26 1 Integ 3 5 11 12 False
26 1 Integ 4 4 16 16 True
26 1 Integ 5 4 16 16 True
26 1 Integ 6 5 12 12 True
26 1 Integ 7 5 6 6 True
26 1 Integ 8 6 17 17 True
26 1 Integ 9 6 12 12 True
26 1 Integ 10 7 7 18 False
26 1 Integ 11 6 18 16 False
26 1 Integ 12 5 11 11 True
26 1 Integ 13 5 16 16 True
26 1 Integ 14 6 7 7 True
26 1 Integ 15 6 16 16 True
26 1 Integ 16 7 11 9 False
26 1 Integ 17 6 7 7 True
26 1 Integ 18 6 12 12 True
26 1 Integ 19 7 13 16 False
26 1 Integ 20 6 6 6 True
26 1 Integ 21 6 7 7 True
26 1 Integ 22 7 6 10 False
26 1 Integ 23 6 12 12 True
26 1 Integ 24 6 7 7 True
26 1 Integ 25 7 18 16 False
26 1 Integ 26 6 7 8 False
26 1 Integ 27 5 6 6 True
26 1 Integ 28 5 13 13 True
26 1 Integ 29 6 16 16 True
26 1 Integ 30 6 7 8 False
26 1 Integ 31 5 12 7 False
26 1 Integ 32 4 7 7 True
26 1 Integ 33 4 13 13 True
26 1 Integ 34 5 11 16 False
26 1 Integ 35 4 7 11 False
26 1 Integ 36 3 17 17 True
26 1 Integ 37 3 13 13 True
26 1 Integ 38 4 7 7 True
26 1 Integ 39 4 16 16 True
26 1 Integ 40 5 18 8 False
26 1 Integ 41 4 6 -1 False
26 1 Integ 42 3 12 12 True
26 1 Integ 43 3 17 17 True
26 1 Integ 44 4 17 17 True
26 1 Integ 45 4 16 16 True
26 1 Integ 46 5 13 13 True
26 1 Integ 47 5 6 -1 False
26 1 Integ 48 4 13 13 True
26 1 Integ 49 4 18 14 False
26 1 Integ 50 3 8 8 True
26 2 Simult 1 6 0 0 True
26 2 Simult 2 6 0 1 False
26 2 Simult 3 7 0 1 False
26 2 Simult 4 8 0 1 False
26 2 Simult 5 9 1 0 False
26 2 Simult 6 10 0 1 False
26 2 Simult 7 11 0 1 False
26 2 Simult 8 12 1 1 True
26 2 Simult 9 12 1 1 True
26 2 Simult 10 11 1 1 True
26 2 Simult 11 11 1 1 True
26 2 Simult 12 10 1 1 True
26 2 Simult 13 10 1 1 True
26 2 Simult 14 9 1 1 True
26 2 Simult 15 9 1 1 True
26 2 Simult 16 8 0 0 True
26 2 Simult 17 8 0 0 True
26 2 Simult 18 7 0 0 True
26 2 Simult 19 7 0 0 True
26 2 Simult 20 6 1 0 False
26 2 Simult 21 7 0 1 False
26 2 Simult 22 8 0 1 False
26 2 Simult 23 9 0 0 True
26 2 Simult 24 9 1 1 True
26 2 Simult 25 8 0 0 True
26 2 Simult 26 8 1 1 True
26 2 Simult 27 7 0 0 True
26 2 Simult 28 7 1 1 True
26 2 Simult 29 6 0 1 False
26 2 Simult 30 7 1 1 True
26 2 Simult 31 7 0 1 False
26 2 Simult 32 8 0 0 True
26 2 Simult 33 8 0 0 True
26 2 Simult 34 7 0 0 True
26 2 Simult 35 7 0 0 True
26 2 Simult 36 6 0 0 True
26 2 Simult 37 6 1 0 False
26 2 Simult 38 7 1 1 True
26 2 Simult 39 7 0 1 False
26 2 Simult 40 8 1 1 True
26 2 Simult 41 8 1 0 False
26 2 Simult 42 9 1 1 True
26 2 Simult 43 9 1 1 True
26 2 Simult 44 8 0 0 True
26 2 Simult 45 8 0 0 True
26 2 Simult 46 7 1 1 True
26 2 Simult 47 7 0 1 False
26 2 Simult 48 8 0 0 True
26 2 Simult 49 8 1 1 True
26 2 Simult 50 7 1 1 True
26 3 Integ 1 6 11 -1 False
26 3 Integ 2 5 6 6 True
26 3 Integ 3 5 7 7 True
26 3 Integ 4 6 16 6 False
26 3 Integ 5 5 18 18 True
26 3 Integ 6 5 7 7 True
26 3 Integ 7 6 8 8 True
26 3 Integ 8 6 6 -1 False
26 3 Integ 9 5 7 7 True
26 3 Integ 10 5 17 17 True
26 3 Integ 11 6 13 8 False
26 3 Integ 12 5 16 16 True
26 3 Integ 13 5 8 8 True
26 3 Integ 14 6 18 18 True
26 3 Integ 15 6 6 6 True
26 3 Integ 16 7 7 8 False
26 3 Integ 17 6 6 6 True
26 3 Integ 18 6 11 11 True
26 3 Integ 19 7 11 16 False
26 3 Integ 20 6 12 12 True
26 3 Integ 21 6 11 -1 False
26 3 Integ 22 5 11 11 True
26 3 Integ 23 5 13 13 True
