pid block taskType trialNum soa stim resp correct
52 1 Integ 1 6 7 16 False
52 1 Integ 2 5 6 6 True
52 1 Integ 3 5 17 17 True
52 1 Integ 4 6 7 7 True
52 1 Integ 5 6 18 18 True
52 1 Integ 6 7 11 11 True
52 1 Integ 7 7 11 16 False
52 1 Integ 8 6 7 17 False
52 1 Integ 9 5 12 12 True
52 1 Integ 10 5 8 8 True
52 1 Integ 11 6 7 8 False
52 1 Integ 12 5 13 16 False
52 1 Integ 13 4 17 17 True
52 1 Integ 14 4 18 18 True
52 1 Integ 15 5 7 8 False
52 1 Integ 16 4 17 17 True
52 1 Integ 17 4 6 6 True
52 1 Integ 18 5 13 18 False
52 1 Integ 19 4 17 17 True
52 1 Integ 20 4 16 16 True
52 1 Integ 21 5 17 17 True
52 1 Integ 22 5 18 7 False
52 1 Integ 23 4 16 16 True
52 1 Integ 24 4 13 13 True
52 1 Integ 25 5 18 18 True
52 1 Integ 26 5 16 16 True
52 1 Integ 27 6 7 17 False
52 1 Integ 28 5 18 18 True
52 1 Integ 29 5 8 6 False
52 1 Integ 30 4 11 11 True
52 1 Integ 31 4 18 18 True
52 1 Integ 32 5 17 16 False
52 1 Integ 33 4 7 7 True
52 1 Integ 34 4 17 17 True
52 1 Integ 35 5 6 16 False
52 1 Integ 36 4 18 7 False
52 1 Integ 37 3 17 -1 False
52 1 Integ 38 2 13 16 False
52 1 Integ 39 1 6 6 True
52 1 Integ 40 1 18 18 True
52 1 Integ 41 2 13 13 True
52 1 Integ 42 2 11 11 True
52 1 Integ 43 3 8 8 True
52 1 Integ 44 3 6 6 True
52 1 Integ 45 4 12 12 True
52 1 Integ 46 4 12 12 True
52 1 Integ 47 5 6 6 True
52 1 Integ 48 5 7 7 True
52 1 Integ 49 6 7 17 False
52 1 Integ 50 5 7 8 False
52 2 Simult 1 6 1 0 False
52 2 Simult 2 7 0 1 False
52 2 Simult 3 8 0 0 True
52 2 Simult 4 8 1 1 True
52 2 Simult 5 7 0 0 True
52 2 Simult 6 7 1 1 True
52 2 Simult 7 6 0 0 True
52 2 Simult 8 6 1 1 True
52 2 Simult 9 5 1 1 True
52 2 Simult 10 5 1 1 True
52 2 Simult 11 4 0 0 True
52 2 Simult 12 4 1 1 True
52 2 Simult 13 3 1 1 True
52 2 Simult 14 3 0 0 True
52 2 Simult 15 2 0 0 True
52 2 Simult 16 2 0 1 False
52 2 Simult 17 3 1 1 True
52 2 Simult 18 3 1 1 True
52 2 Simult 19 2 1 0 False
52 2 Simult 20 3 1 0 False
52 2 Simult 21 4 0 1 False
52 2 Simult 22 5 1 1 True
52 2 Simult 23 5 1 0 False
52 2 Simult 24 6 1 1 True
52 2 Simult 25 6 1 1 True
52 2 Simult 26 5 1 1 True
52 2 Simult 27 5 1 0 False
52 2 Simult 28 6 0 0 True
52 2 Simult 29 6 0 0 True
52 2 Simult 30 5 1 0 False
52 2 Simult 31 6 0 1 False
52 2 Simult 32 7 1 1 True
52 2 Simult 33 7 1 1 True
52 2 Simult 34 6 0 0 True
52 2 Simult 35 6 0 0 True
52 2 Simult 36 5 1 1 True
52 2 Simult 37 5 1 1 True
52 2 Simult 38 4 0 1 False
52 2 Simult 39 5 1 0 False
52 2 Simult 40 6 1 1 True
52 2 Simult 41 6 0 0 True
52 2 Simult 42 5 0 0 True
52 2 Simult 43 5 0 0 True
52 2 Simult 44 4 1 0 False
52 2 Simult 45 5 1 1 True
52 2 Simult 46 5 0 0 True
52 2 Simult 47 4 0 1 False
52 2 Simult 48 5 0 0 True
52 2 Simult 49 5 0 0 True
52 2 Simult 50 4 1 1 True
52 3 Integ 1 6 17 17 True
52 3 Integ 2 6 11 11 True
52 3 Integ 3 7 16 7 False
52 3 Integ 4 6 7 7 True
52 3 Integ 5 6 18 18 True
52 3 Integ 6 7 16 16 True
52 3 Integ 7 7 12 12 True
52 3 Integ 8 8 8 8 True
52 3 Integ 9 8 18 18 True
52 3 Integ 10 9 11 11 True
52 3 Integ 11 9 13 13 True
52 3 Integ 12 10 7 7 True
52 3 Integ 13 10 18 12 False
52 3 Integ 14 9 16 6 False
52 3 Integ 15 8 12 12 True
52 3 Integ 16 8 16 17 False
52 3 Integ 17 7 8 17 False
52 3 Integ 18 6 17 17 True
52 3 Integ 19 6 16 16 True
52 3 Integ 20 7 8 17 False
52 3 Integ 21 6 13 13 True
52 3 Integ 22 6 16 16 True
52 3 Integ 23 7 7 7 True
52 3 Integ 24 7 16 12 False
52 3 Integ 25 6 7 11 False
52 3 Integ 26 5 13 13 True
52 3 Integ 27 5 12 12 True
52 3 Integ 28 6 12 12 True
52 3 Integ 29 6 16 16 True
52 3 Integ 30 7 8 6 False
52 3 Integ 31 6 16 8 False
52 3 Integ 32 5 8 8 True
52 3 Integ 33 5 13 13 True
52 3 Integ 34 6 8 8 True
52 3 Integ 35 6 8 8 True
52 3 Integ 36 7 12 12 True
52 3 Integ 37 7 12 12 True
52 3 Integ 38 8 17 17 True
52 3 Integ 39 8 13 8 False
52 3 Integ 40 7 11 11 True
52 3 Integ 41 7 13 12 False
52 3 Integ 42 6 7 18 False
52 3 Integ 43 5 7 7 True
52 3 Integ 44 5 11 16 False
52 3 Integ 45 4 13 13 True
52 3 Integ 46 4 7 12 False
52 3 Integ 47 3 6 6 True
52 3 Integ 48 3 11 11 True
52 3 Integ 49 4 17 17 True
52 3 Integ 50 4 18 18 True
52 4 Simult 1 6 1 1 True
52 4 Simult 2 6 0 0 True
52 4 Simult 3 5 0 0 True
52 4 Simult 4 5 1 1 True
52 4 Simult 5 4 0 0 True
52 4 Simult 6 4 1 1 True
52 4 Simult 7 3 1 0 False
52 4 Simult 8 4 1 1 True
52 4 Simult 9 4 0 1 False
52 4 Simult 10 5 0 0 True
52 4 Simult 11 5 0 0 True
52 4 Simult 12 4 1 1 True
52 4 Simult 13 4 0 0 True
52 4 Simult 14 3 0 0 True
52 4 Simult 15 3 1 0 False
52 4 Simult 16 4 0 1 False
52 4 Simult 17 5 0 0 True
52 4 Simult 18 5 0 0 True
52 4 Simult 19 4 0 0 True
52 4 Simult 20 4 0 0 True
52 4 Simult 21 3 1 0 False
52 4 Simult 22 4 0 0 True
52 4 Simult 23 4 0 0 True
52 4 Simult 24 3 0 0 True
52 4 Simult 25 3 0 0 True
52 4 Simult 26 2 0 0 True
52 4 Simult 27 2 0 0 True
52 4 Simult 28 1 0 0 True
52 4 Simult 29 1 1 0 False
52 4 Simult 30 2 0 0 True
52 4 Simult 31 2 1 0 False
52 4 Simult 32 3 1 0 False
52 4 Simult 33 4 1 1 True
52 4 Simult 34 4 1 1 True
52 4 Simult 35 3 0 0 True
52 4 Simult 36 3 1 0 False
52 4 Simult 37 4 0 1 False
52 4 Simult 38 5 0 0 True
52 4 Simult 39 5 0 0 True
