pid block taskType trialNum soa stim resp correct
12 6 Simult 4 5 1 1 True
12 6 Simult 5 4 1 1 True
12 6 Simult 6 4 0 0 True
12 6 Simult 7 3 0 0 True
12 6 Simult 8 3 1 1 True
12 6 Simult 9 2 1 0 False
12 6 Simult 10 3 0 0 True
12 6 Simult 11 3 0 0 True
12 6 Simult 12 2 1 0 False
12 6 Simult 13 3 0 0 True
12 6 Simult 14 3 0 0 True
12 6 Simult 15 2 0 0 True
12 6 Simult 16 2 0 0 True
12 6 Simult 17 1 1 1 True
12 6 Simult 18 1 1 0 False
12 6 Simult 19 2 1 1 True
12 6 Simult 20 2 1 1 True
12 6 Simult 21 1 0 1 False
12 6 Simult 22 2 0 0 True
12 6 Simult 23 2 1 0 False
12 6 Simult 24 3 0 1 False
12 6 Simult 25 4 0 0 True
12 6 Simult 26 4 0 0 True
12 6 Simult 27 3 0 1 False
12 6 Simult 28 4 1 1 True
12 6 Simult 29 4 0 1 False
12 6 Simult 30 5 1 1 True
12 6 Simult 31 5 1 1 True
12 6 Simult 32 4 1 0 False
12 6 Simult 33 5 0 1 False
12 6 Simult 34 6 0 0 True
12 6 Simult 35 6 0 0 True
12 6 Simult 36 5 0 0 True
12 6 Simult 37 5 1 1 True
12 6 Simult 38 4 0 1 False
12 6 Simult 39 5 1 1 True
12 6 Simult 40 5 0 0 True
12 6 Simult 41 4 0 0 True
12 6 Simult 42 4 0 -1 False
12 6 Simult 43 5 1 1 True
12 6 Simult 44 5 0 1 False
12 6 Simult 45 6 0 1 False
12 6 Simult 46 7 0 0 True
12 6 Simult 47 7 1 1 True
12 6 Simult 48 6 1 1 True
12 6 Simult 49 6 1 1 True
12 6 Simult 50 5 0 0 True
