pid block taskType trialNum soa stim resp correct
15 1 Integ 1 6 18 17 False
15 1 Integ 2 5 17 17 True
15 1 Integ 3 5 17 17 True
15 1 Integ 4 6 18 15 False
15 1 Integ 5 5 6 16 False
15 1 Integ 6 4 16 16 True
15 1 Integ 7 4 8 16 False
15 1 Integ 8 3 11 11 True
15 1 Integ 9 3 16 16 True
15 1 Integ 10 4 18 10 False
15 1 Integ 11 3 17 17 True
15 1 Integ 12 3 16 16 True
15 1 Integ 13 4 12 12 True
15 1 Integ 14 4 8 11 False
15 1 Integ 15 3 18 16 False
15 1 Integ 16 2 17 17 True
15 1 Integ 17 2 17 17 True
15 1 Integ 18 3 18 6 False
15 1 Integ 19 2 11 11 True
15 1 Integ 20 2 13 13 True
15 1 Integ 21 3 17 17 True
15 1 Integ 22 3 18 12 False
15 1 Integ 23 2 7 7 True
15 1 Integ 24 2 11 11 True
15 1 Integ 25 3 8 8 True
15 1 Integ 26 3 16 16 True
15 1 Integ 27 4 8 11 False
15 1 Integ 28 3 12 12 True
15 1 Integ 29 3 11 11 True
15 1 Integ 30 4 12 12 True
15 1 Integ 31 4 13 13 True
15 1 Integ 32 5 13 13 True
15 1 Integ 33 5 18 12 False
15 1 Integ 34 4 13 13 True
15 1 Integ 35 4 12 12 True
15 1 Integ 36 5 17 17 True
15 1 Integ 37 5 17 17 True
15 1 Integ 38 6 7 16 False
15 1 Integ 39 5 18 8 False
15 1 Integ 40 4 7 7 True
15 1 Integ 41 4 17 17 True
15 1 Integ 42 5 11 11 True
15 1 Integ 43 5 6 6 True
15 1 Integ 44 6 7 7 True
15 1 Integ 45 6 18 12 False
15 1 Integ 46 5 18 16 False
15 1 Integ 47 4 18 8 False
15 1 Integ 48 3 12 12 True
15 1 Integ 49 3 12 12 True
15 1 Integ 50 4 8 17 False
15 2 Simult 1 6 0 0 True
15 2 Simult 2 6 0 1 False
15 2 Simult 3 7 1 1 True
15 2 Simult 4 7 1 1 True
15 2 Simult 5 6 0 0 True
15 2 Simult 6 6 0 0 True
15 2 Simult 7 5 0 0 True
15 2 Simult 8 5 0 0 True
15 2 Simult 9 4 0 1 False
15 2 Simult 10 5 1 1 True
15 2 Simult 11 5 0 0 True
15 2 Simult 12 4 0 1 False
15 2 Simult 13 5 1 1 True
15 2 Simult 14 5 0 0 True
15 2 Simult 15 4 1 1 True
15 2 Simult 16 4 0 0 True
15 2 Simult 17 3 1 0 False
15 2 Simult 18 4 0 0 True
15 2 Simult 19 4 1 0 False
15 2 Simult 20 5 0 0 True
15 2 Simult 21 5 0 0 True
15 2 Simult 22 4 1 0 False
15 2 Simult 23 5 1 0 False
15 2 Simult 24 6 1 0 False
15 2 Simult 25 7 1 1 True
15 2 Simult 26 7 1 0 False
15 2 Simult 27 8 1 1 True
15 2 Simult 28 8 0 0 True
15 2 Simult 29 7 1 0 False
15 2 Simult 30 8 0 0 True
15 2 Simult 31 8 1 1 True
15 2 Simult 32 7 1 1 True
15 2 Simult 33 7 0 0 True
15 2 Simult 34 6 1 0 False
15 2 Simult 35 7 0 0 True
15 2 Simult 36 7 0 0 True
15 2 Simult 37 6 0 0 True
15 2 Simult 38 6 1 1 True
15 2 Simult 39 5 0 0 True
15 2 Simult 40 5 0 0 True
15 2 Simult 41 4 0 0 True
15 2 Simult 42 4 0 0 True
15 2 Simult 43 3 1 0 False
15 2 Simult 44 4 1 1 True
15 2 Simult 45 4 1 1 True
15 2 Simult 46 3 1 1 True
15 2 Simult 47 3 1 1 True
15 2 Simult 48 2 0 0 True
15 2 Simult 49 2 0 1 False
15 2 Simult 50 3 1 1 True
15 3 Integ 1 6 6 13 False
15 3 Integ 2 5 17 17 True
15 3 Integ 3 5 12 12 True
15 3 Integ 4 6 17 17 True
15 3 Integ 5 6 18 12 False
15 3 Integ 6 5 17 17 True
15 3 Integ 7 5 7 11 False
15 3 Integ 8 4 17 17 True
15 3 Integ 9 4 13 13 True
15 3 Integ 10 5 7 17 False
15 3 Integ 11 4 17 17 True
15 3 Integ 12 4 18 11 False
15 3 Integ 13 3 6 8 False
15 3 Integ 14 2 12 12 True
15 3 Integ 15 2 12 12 True
15 3 Integ 16 3 12 12 True
15 3 Integ 17 3 11 11 True
15 3 Integ 18 4 6 11 False
15 3 Integ 19 3 7 7 True
15 3 Integ 20 3 12 -1 False
15 3 Integ 21 2 8 8 True
15 3 Integ 22 2 18 12 False
15 3 Integ 23 1 17 17 True
15 3 Integ 24 1 7 7 True
15 3 Integ 25 2 11 11 True
15 3 Integ 26 2 11 11 True
15 3 Integ 27 3 13 13 True
15 3 Integ 28 3 13 13 True
15 3 Integ 29 4 18 18 True
15 3 Integ 30 4 8 16 False
15 3 Integ 31 3 12 12 True
15 3 Integ 32 3 6 6 True
15 3 Integ 33 4 18 6 False
15 3 Integ 34 3 8 8 True
15 3 Integ 35 3 6 6 True
15 3 Integ 36 4 17 17 True
15 3 Integ 37 4 16 16 True
15 3 Integ 38 5 6 17 False
15 3 Integ 39 4 8 16 False
15 3 Integ 40 3 17 17 True
15 3 Integ 41 3 16 16 True
15 3 Integ 42 4 6 6 True
15 3 Integ 43 4 18 8 False
15 3 Integ 44 3 7 7 True
15 3 Integ 45 3 8 8 True
15 3 Integ 46 4 17 17 True
15 3 Integ 47 4 6 6 True
15 3 Integ 48 5 11 -1 False
15 3 Integ 49 4 7 18 False
15 3 Integ 50 3 11 11 True
15 4 Simult 1 6 1 0 False
15 4 Simult 2 7 1 1 True
15 4 Simult 3 7 0 0 True
15 4 Simult 4 6 1 1 True
15 4 Simult 5 6 1 1 True
15 4 Simult 6 5 1 1 True
15 4 Simult 7 5 0 0 True
15 4 Simult 8 4 0 0 True
15 4 Simult 9 4 1 1 True
15 4 Simult 10 3 0 0 True
15 4 Simult 11 3 0 1 False
15 4 Simult 12 4 1 1 True
15 4 Simult 13 4 1 1 True
15 4 Simult 14 3 0 1 False
15 4 Simult 15 4 1 1 True
15 4 Simult 16 4 1 1 True
15 4 Simult 17 3 1 1 True
15 4 Simult 18 3 0 1 False
15 4 Simult 19 4 1 0 False
15 4 Simult 20 5 1 1 True
15 4 Simult 21 5 1 1 True
15 4 Simult 22 4 0 0 True
15 4 Simult 23 4 1 1 True
15 4 Simult 24 3 1 1 True
15 4 Simult 25 3 1 1 True
15 4 Simult 26 2 1 1 True
15 4 Simult 27 2 1 1 True
15 4 Simult 28 1 0 0 True
15 4 Simult 29 1 1 1 True
15 4 Simult 30 1 0 1 False
15 4 Simult 31 2 1 1 True
15 4 Simult 32 2 0 0 True
15 4 Simult 33 1 1 1 True
15 4 Simult 34 1 1 1 True
15 4 Simult 35 1 1 1 True
15 4 Simult 36 1 0 1 False
15 4 Simult 37 2 1 1 True
15 4 Simult 38 2 1 1 True
15 4 Simult 39 1 0 1 False
15 4 Simult 40 2 0 0 True
15 4 Simult 41 2 1 1 True
15 4 Simult 42 1 1 1 True
15 4 Simult 43 1 1 1 True
15 4 Simult 44 1 0 0 True
15 4 Simult 45 1 0 0 True
15 4 Simult 46 1 0 1 False
15 4 Simult 47 2 1 1 True
15 4 Simult 48 2 1 1 True
15 4 Simult 49 1 1 1 True
15 4 Simult 50 1 0 0 True
15 5 Integ 1 6 16 16 True
15 5 Integ 2 6 18 17 False
15 5 Integ 3 5 12 12 True
15 5 Integ 4 5 12 18 False
15 5 Integ 5 4 18 16 False
15 5 Integ 6 3 16 16 True
15 5 Integ 7 3 17 17 True
15 5 Integ 8 4 18 16 False
15 5 Integ 9 3 16 16 True
15 5 Integ 10 3 12 12 True
15 5 Integ 11 4 11 11 True
15 5 Integ 12 4 7 7 True
15 5 Integ 13 5 17 17 True
15 5 Integ 14 5 12 12 True
15 5 Integ 15 6 12 -1 False
15 5 Integ 16 5 7 16 False
15 5 Integ 17 4 11 11 True
15 5 Integ 18 4 6 12 False
15 5 Integ 19 3 12 12 True
15 5 Integ 20 3 7 7 True
15 5 Integ 21 4 18 18 True
15 5 Integ 22 4 16 16 True
15 5 Integ 23 5 12 12 True
15 5 Integ 24 5 18 13 False
15 5 Integ 25 4 16 16 True
15 5 Integ 26 4 12 12 True
15 5 Integ 27 5 17 17 True
15 5 Integ 28 5 17 12 False
15 5 Integ 29 4 6 6 True
15 5 Integ 30 4 12 12 True
15 5 Integ 31 5 12 16 False
15 5 Integ 32 4 11 11 True
15 5 Integ 33 4 18 11 False
15 5 Integ 34 3 11 11 True
15 5 Integ 35 3 8 8 True
15 5 Integ 36 4 7 16 False
15 5 Integ 37 3 12 12 True
15 5 Integ 38 3 7 7 True
15 5 Integ 39 4 11 11 True
15 5 Integ 40 4 8 12 False
15 5 Integ 41 3 6 6 True
15 5 Integ 42 3 7 17 False
15 5 Integ 43 2 12 12 True
15 5 Integ 44 2 7 7 True
15 5 Integ 45 3 13 13 True
15 5 Integ 46 3 11 11 True
15 5 Integ 47 4 12 12 True
15 5 Integ 48 4 7 7 True
15 5 Integ 49 5 11 11 True
15 5 Integ 50 5 12 12 True
15 6 Simult 1 6 0 -1 False
15 6 Simult 2 7 1 1 True
15 6 Simult 3 7 0 0 True
15 6 Simult 4 6 1 1 True
15 6 Simult 5 6 0 0 True
15 6 Simult 6 5 0 0 True
15 6 Simult 7 5 0 0 True
15 6 Simult 8 4 1 1 True
15 6 Simult 9 4 0 0 True
15 6 Simult 10 3 0 0 True
15 6 Simult 11 3 0 0 True
15 6 Simult 12 2 1 1 True
15 6 Simult 13 2 1 1 True
15 6 Simult 14 1 0 0 True
15 6 Simult 15 1 0 0 True
15 6 Simult 16 1 1 0 False
15 6 Simult 17 2 0 1 False
15 6 Simult 18 3 1 0 False
15 6 Simult 19 4 0 0 True
15 6 Simult 20 4 0 0 True
15 6 Simult 21 3 0 0 True
15 6 Simult 22 3 1 1 True
15 6 Simult 23 2 1 1 True
15 6 Simult 24 2 1 1 True
15 6 Simult 25 1 1 1 True
15 6 Simult 26 1 0 0 True
15 6 Simult 27 1 1 1 True
15 6 Simult 28 1 1 0 False
15 6 Simult 29 2 1 1 True
15 6 Simult 30 2 0 0 True
15 6 Simult 31 1 1 0 False
15 6 Simult 32 2 1 1 True
15 6 Simult 33 2 1 1 True
15 6 Simult 34 1 1 1 True
15 6 Simult 35 1 0 0 True
15 6 Simult 36 1 0 0 True
15 6 Simult 37 1 0 1 False
15 6 Simult 38 2 0 0 True
15 6 Simult 39 2 0 0 True
15 6 Simult 40 1 0 0 True
15 6 Simult 41 1 0 0 True
15 6 Simult 42 1 0 0 True
15 6 Simult 43 1 0 0 True
15 6 Simult 44 1 0 0 True
15 6 Simult 45 1 1 0 False
15 6 Simult 46 2 0 1 False
15 6 Simult 47 3 0 0 True
15 6 Simult 48 3 1 0 False
15 6 Simult 49 4 1 0 False
15 6 Simult 50 5 1 0 False
