pid block taskType trialNum soa stim resp correct
29 1 Integ 1 6 18 18 True
29 1 Integ 2 6 13 13 True
29 1 Integ 3 7 8 11 False
29 1 Integ 4 6 8 8 True
29 1 Integ 5 6 6 7 False
29 1 Integ 6 5 8 8 True
29 1 Integ 7 5 7 7 True
29 1 Integ 8 6 13 13 True
29 1 Integ 9 6 12 12 True
29 1 Integ 10 7 13 12 False
29 1 Integ 11 6 6 6 True
29 1 Integ 12 6 6 6 True
29 1 Integ 13 7 8 12 False
29 1 Integ 14 6 13 13 True
29 1 Integ 15 6 17 17 True
29 1 Integ 16 7 7 7 True
29 1 Integ 17 7 8 16 False
29 1 Integ 18 6 17 11 False
29 1 Integ 19 5 13 13 True
29 1 Integ 20 5 17 17 True
29 1 Integ 21 6 18 18 True
29 1 Integ 22 6 11 11 True
29 1 Integ 23 7 11 11 True
29 1 Integ 24 7 6 6 True
29 1 Integ 25 8 7 17 False
29 1 Integ 26 7 13 18 False
29 1 Integ 27 6 13 10 False
29 1 Integ 28 5 17 17 True
29 1 Integ 29 5 17 17 True
29 1 Integ 30 6 11 11 True
29 1 Integ 31 6 13 8 False
29 1 Integ 32 5 7 7 True
29 1 Integ 33 5 16 8 False
29 1 Integ 34 4 17 16 False
29 1 Integ 35 3 6 18 False
29 1 Integ 36 2 17 16 False
29 1 Integ 37 1 7 7 True
29 1 Integ 38 1 18 18 True
29 1 Integ 39 2 13 13 True
29 1 Integ 40 2 6 6 True
29 1 Integ 41 3 18 18 True
29 1 Integ 42 3 16 16 True
29 1 Integ 43 4 8 8 True
29 1 Integ 44 4 11 16 False
29 1 Integ 45 3 13 13 True
29 1 Integ 46 3 7 7 True
29 1 Integ 47 4 11 11 True
29 1 Integ 48 4 13 13 True
29 1 Integ 49 5 11 11 True
29 1 Integ 50 5 17 17 True
29 2 Simult 1 6 1 0 False
29 2 Simult 2 7 1 1 True
29 2 Simult 3 7 0 0 True
29 2 Simult 4 6 1 1 True
29 2 Simult 5 6 1 1 True
29 2 Simult 6 5 1 -1 False
29 2 Simult 7 6 1 1 True
29 2 Simult 8 6 0 0 True
29 2 Simult 9 5 0 1 False
29 2 Simult 10 6 1 1 True
29 2 Simult 11 6 0 0 True
29 2 Simult 12 5 0 0 True
29 2 Simult 13 5 0 0 True
29 2 Simult 14 4 0 1 False
29 2 Simult 15 5 1 1 True
29 2 Simult 16 5 0 0 True
29 2 Simult 17 4 1 0 False
29 2 Simult 18 5 0 0 True
29 2 Simult 19 5 1 0 False
29 2 Simult 20 6 1 0 False
29 2 Simult 21 7 1 1 True
29 2 Simult 22 7 0 0 True
29 2 Simult 23 6 1 -1 False
29 2 Simult 24 7 0 0 True
29 2 Simult 25 7 1 1 True
29 2 Simult 26 6 0 0 True
29 2 Simult 27 6 0 0 True
29 2 Simult 28 5 1 1 True
29 2 Simult 29 5 1 1 True
29 2 Simult 30 4 0 0 True
29 2 Simult 31 4 1 1 True
29 2 Simult 32 3 0 1 False
29 2 Simult 33 4 1 1 True
29 2 Simult 34 4 0 1 False
29 2 Simult 35 5 1 0 False
29 2 Simult 36 6 0 0 True
29 2 Simult 37 6 0 0 True
29 2 Simult 38 5 0 0 True
29 2 Simult 39 5 0 0 True
29 2 Simult 40 4 0 -1 False
29 2 Simult 41 5 0 1 False
29 2 Simult 42 6 0 0 True
29 2 Simult 43 6 0 0 True
29 2 Simult 44 5 1 1 True
29 2 Simult 45 5 1 1 True
29 2 Simult 46 4 1 0 False
29 2 Simult 47 5 1 1 True
29 2 Simult 48 5 0 0 True
29 2 Simult 49 4 1 1 True
29 2 Simult 50 4 1 1 True
29 3 Integ 1 6 8 -1 False
29 3 Integ 2 5 13 -1 False
29 3 Integ 3 4 17 17 True
29 3 Integ 4 4 18 18 True
29 3 Integ 5 5 13 13 True
29 3 Integ 6 5 11 13 False
29 3 Integ 7 4 13 13 True
29 3 Integ 8 4 8 8 True
29 3 Integ 9 5 17 17 True
29 3 Integ 10 5 18 7 False
29 3 Integ 11 4 11 11 True
29 3 Integ 12 4 16 16 True
29 3 Integ 13 5 8 8 True
29 3 Integ 14 5 17 18 False
29 3 Integ 15 4 6 -1 False
29 3 Integ 16 3 8 8 True
29 3 Integ 17 3 12 12 True
29 3 Integ 18 4 8 8 True
29 3 Integ 19 4 12 -1 False
29 3 Integ 20 3 18 -1 False
29 3 Integ 21 2 18 18 True
29 3 Integ 22 2 11 11 True
29 3 Integ 23 3 11 11 True
29 3 Integ 24 3 13 13 True
