pid block taskType trialNum soa stim resp correct
27 1 Integ 1 6 13 -1 False
27 1 Integ 2 5 8 6 False
27 1 Integ 3 4 13 13 True
27 1 Integ 4 4 6 6 True
27 1 Integ 5 5 7 7 True
27 1 Integ 6 5 11 11 True
27 1 Integ 7 6 17 17 True
27 1 Integ 8 6 18 18 True
27 1 Integ 9 7 18 13 False
27 1 Integ 10 6 16 16 True
27 1 Integ 11 6 11 11 True
27 1 Integ 12 7 7 7 True
27 1 Integ 13 7 7 18 False
27 1 Integ 14 6 6 6 True
27 1 Integ 15 6 13 13 True
27 1 Integ 16 7 16 16 True
27 1 Integ 17 7 18 18 True
27 1 Integ 18 8 18 13 False
27 1 Integ 19 7 13 13 True
27 1 Integ 20 7 17 6 False
27 1 Integ 21 6 17 17 True
27 1 Integ 22 6 18 18 True
27 1 Integ 23 7 8 13 False
27 1 Integ 24 6 8 9 False
27 1 Integ 25 5 8 8 True
27 1 Integ 26 5 18 18 True
27 1 Integ 27 6 18 14 False
27 1 Integ 28 5 16 16 True
27 1 Integ 29 5 6 6 True
27 1 Integ 30 6 8 8 True
27 1 Integ 31 6 18 18 True
27 1 Integ 32 7 11 2 False
27 1 Integ 33 6 13 13 True
27 1 Integ 34 6 17 18 False
27 1 Integ 35 5 18 18 True
27 1 Integ 36 5 6 6 True
27 1 Integ 37 6 18 8 False
27 1 Integ 38 5 8 9 False
27 1 Integ 39 4 7 7 True
27 1 Integ 40 4 17 17 True
27 1 Integ 41 5 13 13 True
27 1 Integ 42 5 13 13 True
27 1 Integ 43 6 18 11 False
27 1 Integ 44 5 13 13 True
27 1 Integ 45 5 13 9 False
27 1 Integ 46 4 12 12 True
27 1 Integ 47 4 7 7 True
27 1 Integ 48 5 13 13 True
27 1 Integ 49 5 18 18 True
27 1 Integ 50 6 16 16 True
27 2 Simult 1 6 0 1 False
27 2 Simult 2 7 0 1 False
27 2 Simult 3 8 1 1 True
27 2 Simult 4 8 0 0 True
27 2 Simult 5 7 0 0 True
27 2 Simult 6 7 0 0 True
27 2 Simult 7 6 0 1 False
27 2 Simult 8 7 0 1 False
27 2 Simult 9 8 1 1 True
27 2 Simult 10 8 1 1 True
27 2 Simult 11 7 0 0 True
27 2 Simult 12 7 0 0 True
27 2 Simult 13 6 1 1 True
27 2 Simult 14 6 0 0 True
27 2 Simult 15 5 1 0 False
27 2 Simult 16 6 0 1 False
27 2 Simult 17 7 1 1 True
27 2 Simult 18 7 1 1 True
27 2 Simult 19 6 1 1 True
27 2 Simult 20 6 1 1 True
27 2 Simult 21 5 1 1 True
27 2 Simult 22 5 0 0 True
27 2 Simult 23 4 1 0 False
27 2 Simult 24 5 0 1 False
27 2 Simult 25 6 0 0 True
27 2 Simult 26 6 1 0 False
27 2 Simult 27 7 0 0 True
27 2 Simult 28 7 1 1 True
27 2 Simult 29 6 1 1 True
27 2 Simult 30 6 0 1 False
27 2 Simult 31 7 0 1 False
27 2 Simult 32 8 1 0 False
27 2 Simult 33 9 1 1 True
27 2 Simult 34 9 1 1 True
27 2 Simult 35 8 1 1 True
27 2 Simult 36 8 1 1 True
27 2 Simult 37 7 1 1 True
27 2 Simult 38 7 1 1 True
