pid block taskType trialNum soa stim resp correct
77 1 Integ 1 6 7 7 True
77 1 Integ 2 6 12 12 True
77 1 Integ 3 7 17 17 True
77 1 Integ 4 7 18 6 False
77 1 Integ 5 6 8 8 True
77 1 Integ 6 6 8 8 True
77 1 Integ 7 7 16 16 True
77 1 Integ 8 7 18 18 True
77 1 Integ 9 8 13 13 True
77 1 Integ 10 8 16 18 False
77 1 Integ 11 7 13 13 True
77 1 Integ 12 7 18 6 False
77 1 Integ 13 6 16 13 False
77 1 Integ 14 5 17 17 True
77 1 Integ 15 5 13 13 True
77 1 Integ 16 6 18 18 True
77 1 Integ 17 6 12 12 True
77 1 Integ 18 7 11 11 True
77 1 Integ 19 7 7 7 True
77 1 Integ 20 8 12 12 True
77 1 Integ 21 8 13 13 True
77 1 Integ 22 9 6 18 False
77 1 Integ 23 8 6 9 False
77 1 Integ 24 7 11 18 False
77 1 Integ 25 6 7 7 True
77 1 Integ 26 6 11 11 True
77 1 Integ 27 7 6 6 True
77 1 Integ 28 7 13 13 True
77 1 Integ 29 8 18 18 True
77 1 Integ 30 8 8 8 True
77 1 Integ 31 9 7 7 True
77 1 Integ 32 9 6 6 True
77 1 Integ 33 10 13 13 True
77 1 Integ 34 10 8 8 True
77 1 Integ 35 11 6 17 False
77 1 Integ 36 10 18 18 True
77 1 Integ 37 10 17 11 False
77 1 Integ 38 9 13 13 True
77 1 Integ 39 9 18 18 True
77 1 Integ 40 10 18 18 True
77 1 Integ 41 10 6 12 False
77 1 Integ 42 9 8 8 True
77 1 Integ 43 9 13 13 True
77 1 Integ 44 10 17 17 True
77 1 Integ 45 10 6 6 True
77 1 Integ 46 11 12 12 True
77 1 Integ 47 11 13 16 False
77 1 Integ 48 10 12 12 True
77 1 Integ 49 10 8 8 True
77 1 Integ 50 11 16 18 False
77 2 Simult 1 6 0 1 False
77 2 Simult 2 7 1 1 True
77 2 Simult 3 7 1 1 True
77 2 Simult 4 6 1 1 True
77 2 Simult 5 6 0 0 True
77 2 Simult 6 5 0 1 False
77 2 Simult 7 6 1 1 True
77 2 Simult 8 6 0 0 True
77 2 Simult 9 5 0 1 False
77 2 Simult 10 6 0 0 True
77 2 Simult 11 6 0 0 True
77 2 Simult 12 5 0 0 True
77 2 Simult 13 5 0 0 True
77 2 Simult 14 4 0 0 True
77 2 Simult 15 4 0 0 True
77 2 Simult 16 3 0 1 False
77 2 Simult 17 4 1 0 False
