pid block taskType trialNum soa stim resp correct
64 1 Integ 1 6 13 17 False
64 1 Integ 2 5 17 6 False
64 1 Integ 3 4 12 12 True
64 1 Integ 4 4 6 6 True
64 1 Integ 5 5 11 16 False
64 1 Integ 6 4 18 18 True
64 1 Integ 7 4 17 17 True
64 1 Integ 8 5 16 16 True
64 1 Integ 9 5 6 6 True
64 1 Integ 10 6 6 18 False
64 1 Integ 11 5 12 12 True
64 1 Integ 12 5 7 -1 False
64 1 Integ 13 4 7 7 True
64 1 Integ 14 4 13 13 True
64 1 Integ 15 5 16 16 True
64 1 Integ 16 5 16 17 False
64 1 Integ 17 4 11 11 True
64 1 Integ 18 4 8 8 True
64 1 Integ 19 5 8 8 True
64 1 Integ 20 5 18 18 True
64 1 Integ 21 6 18 18 True
64 1 Integ 22 6 13 13 True
64 1 Integ 23 7 7 11 False
64 1 Integ 24 6 17 17 True
64 1 Integ 25 6 17 17 True
64 1 Integ 26 7 18 18 True
64 1 Integ 27 7 17 17 True
64 1 Integ 28 8 6 12 False
64 1 Integ 29 7 12 7 False
64 1 Integ 30 6 8 8 True
64 1 Integ 31 6 8 8 True
64 1 Integ 32 7 8 18 False
64 1 Integ 33 6 6 8 False
64 1 Integ 34 5 11 11 True
64 1 Integ 35 5 12 12 True
64 1 Integ 36 6 8 8 True
64 1 Integ 37 6 18 18 True
64 1 Integ 38 7 6 6 True
64 1 Integ 39 7 13 13 True
64 1 Integ 40 8 13 13 True
64 1 Integ 41 8 11 6 False
64 1 Integ 42 7 17 17 True
64 1 Integ 43 7 11 11 True
64 1 Integ 44 8 8 8 True
64 1 Integ 45 8 16 16 True
64 1 Integ 46 9 13 13 True
64 1 Integ 47 9 12 12 True
64 1 Integ 48 10 7 18 False
64 1 Integ 49 9 16 17 False
64 1 Integ 50 8 6 18 False
64 2 Simult 1 6 0 1 False
64 2 Simult 2 7 1 0 False
64 2 Simult 3 8 1 1 True
64 2 Simult 4 8 1 1 True
64 2 Simult 5 7 0 0 True
64 2 Simult 6 7 1 1 True
64 2 Simult 7 6 1 1 True
64 2 Simult 8 6 1 1 True
64 2 Simult 9 5 0 0 True
64 2 Simult 10 5 0 0 True
64 2 Simult 11 4 1 1 True
64 2 Simult 12 4 0 0 True
64 2 Simult 13 3 1 0 False
64 2 Simult 14 4 1 1 True
64 2 Simult 15 4 1 1 True
64 2 Simult 16 3 1 1 True
64 2 Simult 17 3 1 0 False
64 2 Simult 18 4 1 1 True
64 2 Simult 19 4 1 0 False
64 2 Simult 20 5 0 0 True
64 2 Simult 21 5 1 1 True
64 2 Simult 22 4 0 0 True
64 2 Simult 23 4 0 0 True
64 2 Simult 24 3 1 1 True
64 2 Simult 25 3 0 0 True
64 2 Simult 26 2 0 1 False
64 2 Simult 27 3 0 0 True
64 2 Simult 28 3 0 0 True
64 2 Simult 29 2 1 -1 False
64 2 Simult 30 3 1 1 True
64 2 Simult 31 3 0 0 True
64 2 Simult 32 2 1 0 False
64 2 Simult 33 3 0 1 False
64 2 Simult 34 4 1 0 False
64 2 Simult 35 5 1 1 True
64 2 Simult 36 5 1 1 True
64 2 Simult 37 4 1 0 False
64 2 Simult 38 5 0 1 False
64 2 Simult 39 6 0 0 True
64 2 Simult 40 6 1 1 True
64 2 Simult 41 5 1 1 True
64 2 Simult 42 5 0 0 True
64 2 Simult 43 4 0 0 True
64 2 Simult 44 4 0 0 True
64 2 Simult 45 3 0 0 True
64 2 Simult 46 3 0 0 True
64 2 Simult 47 2 1 1 True
64 2 Simult 48 2 1 1 True
64 2 Simult 49 1 0 0 True
64 2 Simult 50 1 0 0 True
64 3 Integ 1 6 16 17 False
64 3 Integ 2 5 12 12 True
64 3 Integ 3 5 6 6 True
64 3 Integ 4 6 13 13 True
64 3 Integ 5 6 13 13 True
64 3 Integ 6 7 16 18 False
64 3 Integ 7 6 17 17 True
64 3 Integ 8 6 11 11 True
64 3 Integ 9 7 18 18 True
64 3 Integ 10 7 8 16 False
64 3 Integ 11 6 8 8 True
64 3 Integ 12 6 12 12 True
64 3 Integ 13 7 6 6 True
64 3 Integ 14 7 12 12 True
64 3 Integ 15 8 13 17 False
64 3 Integ 16 7 12 12 True
64 3 Integ 17 7 6 6 True
64 3 Integ 18 8 13 13 True
64 3 Integ 19 8 7 7 True
64 3 Integ 20 9 16 16 True
64 3 Integ 21 9 8 8 True
64 3 Integ 22 10 17 17 True
64 3 Integ 23 10 11 8 False
64 3 Integ 24 9 12 16 False
64 3 Integ 25 8 17 17 True
64 3 Integ 26 8 16 16 True
64 3 Integ 27 9 17 17 True
64 3 Integ 28 9 17 17 True
64 3 Integ 29 10 18 18 True
64 3 Integ 30 10 17 17 True
64 3 Integ 31 11 16 18 False
64 3 Integ 32 10 18 16 False
