pid block taskType trialNum soa stim resp correct
35 1 Integ 1 6 13 -1 False
35 1 Integ 2 5 16 16 True
35 1 Integ 3 5 8 8 True
35 1 Integ 4 6 7 7 True
35 1 Integ 5 6 6 9 False
35 1 Integ 6 5 7 7 True
35 1 Integ 7 5 13 13 True
35 1 Integ 8 6 11 11 True
35 1 Integ 9 6 17 17 True
35 1 Integ 10 7 17 17 True
35 1 Integ 11 7 6 17 False
35 1 Integ 12 6 16 6 False
35 1 Integ 13 5 13 13 True
35 1 Integ 14 5 11 11 True
35 1 Integ 15 6 16 16 True
35 1 Integ 16 6 12 12 True
35 1 Integ 17 7 17 18 False
35 1 Integ 18 6 12 12 True
35 1 Integ 19 6 12 12 True
35 1 Integ 20 7 6 18 False
35 1 Integ 21 6 8 18 False
35 1 Integ 22 5 18 18 True
35 1 Integ 23 5 7 6 False
35 1 Integ 24 4 13 13 True
35 1 Integ 25 4 12 12 True
35 1 Integ 26 5 6 6 True
35 1 Integ 27 5 13 13 True
35 1 Integ 28 6 11 11 True
35 1 Integ 29 6 12 12 True
35 1 Integ 30 7 12 12 True
35 1 Integ 31 7 8 -1 False
35 1 Integ 32 6 13 13 True
35 1 Integ 33 6 13 13 True
35 1 Integ 34 7 16 16 True
35 1 Integ 35 7 7 7 True
35 1 Integ 36 8 13 13 True
35 1 Integ 37 8 13 13 True
35 1 Integ 38 9 11 7 False
35 1 Integ 39 8 6 6 True
35 1 Integ 40 8 6 12 False
35 1 Integ 41 7 12 7 False
35 1 Integ 42 6 8 8 True
35 1 Integ 43 6 13 6 False
35 1 Integ 44 5 11 12 False
35 1 Integ 45 4 8 8 True
35 1 Integ 46 4 11 11 True
35 1 Integ 47 5 17 17 True
35 1 Integ 48 5 8 8 True
35 1 Integ 49 6 17 17 True
35 1 Integ 50 6 6 6 True
35 2 Simult 1 6 0 0 True
35 2 Simult 2 6 0 0 True
35 2 Simult 3 5 0 -1 False
35 2 Simult 4 6 0 -1 False
35 2 Simult 5 7 1 1 True
35 2 Simult 6 7 0 0 True
35 2 Simult 7 6 1 -1 False
35 2 Simult 8 7 0 1 False
35 2 Simult 9 8 0 0 True
35 2 Simult 10 8 1 1 True
35 2 Simult 11 7 1 1 True
35 2 Simult 12 7 0 0 True
35 2 Simult 13 6 1 1 True
35 2 Simult 14 6 0 1 False
