pid block taskType trialNum soa stim resp correct
76 1 Integ 1 6 8 8 True
76 1 Integ 2 6 7 7 True
76 1 Integ 3 7 12 12 True
76 1 Integ 4 7 12 12 True
76 1 Integ 5 8 8 8 True
76 1 Integ 6 8 16 16 True
76 1 Integ 7 9 11 12 False
76 1 Integ 8 8 11 11 True
76 1 Integ 9 8 13 13 True
76 1 Integ 10 9 13 16 False
76 1 Integ 11 8 12 12 True
76 1 Integ 12 8 7 7 True
76 1 Integ 13 9 7 12 False
76 1 Integ 14 8 11 11 True
76 1 Integ 15 8 17 17 True
76 1 Integ 16 9 13 13 True
76 1 Integ 17 9 18 18 True
76 1 Integ 18 10 16 6 False
76 1 Integ 19 9 13 5 False
76 1 Integ 20 8 11 11 True
76 1 Integ 21 8 17 17 True
76 1 Integ 22 9 17 17 True
76 1 Integ 23 9 7 7 True
76 1 Integ 24 10 12 12 True
76 1 Integ 25 10 13 13 True
76 1 Integ 26 11 6 6 True
76 1 Integ 27 11 16 16 True
76 1 Integ 28 12 16 6 False
76 1 Integ 29 11 12 12 True
76 1 Integ 30 11 6 6 True
76 1 Integ 31 12 17 17 True
76 1 Integ 32 12 18 18 True
76 1 Integ 33 13 17 6 False
76 1 Integ 34 12 18 18 True
76 1 Integ 35 12 16 7 False
76 1 Integ 36 11 7 7 True
76 1 Integ 37 11 17 16 False
76 1 Integ 38 10 11 18 False
76 1 Integ 39 9 7 7 True
76 1 Integ 40 9 11 11 True
76 1 Integ 41 10 11 11 True
76 1 Integ 42 10 6 12 False
76 1 Integ 43 9 12 -1 False
76 1 Integ 44 8 6 16 False
76 1 Integ 45 7 16 7 False
76 1 Integ 46 6 6 -1 False
76 1 Integ 47 5 11 11 True
76 1 Integ 48 5 13 13 True
76 1 Integ 49 6 13 13 True
76 1 Integ 50 6 6 6 True
76 2 Simult 1 6 1 0 False
76 2 Simult 2 7 1 1 True
76 2 Simult 3 7 1 1 True
76 2 Simult 4 6 1 1 True
76 2 Simult 5 6 1 1 True
76 2 Simult 6 5 1 1 True
76 2 Simult 7 5 0 1 False
76 2 Simult 8 6 0 0 True
76 2 Simult 9 6 1 0 False
76 2 Simult 10 7 0 0 True
76 2 Simult 11 7 0 0 True
76 2 Simult 12 6 0 1 False
76 2 Simult 13 7 1 1 True
76 2 Simult 14 7 0 1 False
76 2 Simult 15 8 0 0 True
76 2 Simult 16 8 0 0 True
76 2 Simult 17 7 1 0 False
76 2 Simult 18 8 1 1 True
76 2 Simult 19 8 1 1 True
76 2 Simult 20 7 0 0 True
76 2 Simult 21 7 1 1 True
76 2 Simult 22 6 1 0 False
76 2 Simult 23 7 0 0 True
76 2 Simult 24 7 1 1 True
76 2 Simult 25 6 0 1 False
76 2 Simult 26 7 0 0 True
76 2 Simult 27 7 1 1 True
76 2 Simult 28 6 0 0 True
76 2 Simult 29 6 0 0 True
76 2 Simult 30 5 1 0 False
76 2 Simult 31 6 1 1 True
76 2 Simult 32 6 1 1 True
76 2 Simult 33 5 0 0 True
76 2 Simult 34 5 0 0 True
76 2 Simult 35 4 1 1 True
76 2 Simult 36 4 1 1 True
76 2 Simult 37 3 1 1 True
76 2 Simult 38 3 1 1 True
76 2 Simult 39 2 1 1 True
76 2 Simult 40 2 0 0 True
76 2 Simult 41 1 1 0 False
76 2 Simult 42 2 0 0 True
76 2 Simult 43 2 1 0 False
76 2 Simult 44 3 0 1 False
