pid block taskType trialNum soa stim resp correct
34 1 Integ 1 6 18 18 True
34 1 Integ 2 6 11 11 True
34 1 Integ 3 7 13 8 False
34 1 Integ 4 6 12 12 True
34 1 Integ 5 6 12 12 True
34 1 Integ 6 7 18 18 True
34 1 Integ 7 7 18 18 True
34 1 Integ 8 8 16 16 True
34 1 Integ 9 8 16 16 True
34 1 Integ 10 9 17 17 True
34 1 Integ 11 9 13 8 False
34 1 Integ 12 8 16 16 True
34 1 Integ 13 8 6 6 True
34 1 Integ 14 9 12 12 True
34 1 Integ 15 9 16 16 True
34 1 Integ 16 10 17 17 True
34 1 Integ 17 10 16 5 False
34 1 Integ 18 9 7 7 True
34 1 Integ 19 9 17 17 True
34 1 Integ 20 10 18 18 True
34 1 Integ 21 10 12 12 True
34 1 Integ 22 11 7 7 True
34 1 Integ 23 11 8 16 False
34 1 Integ 24 10 17 17 True
34 1 Integ 25 10 11 11 True
34 1 Integ 26 11 11 11 True
34 1 Integ 27 11 6 6 True
34 1 Integ 28 12 11 11 True
34 1 Integ 29 12 7 7 True
34 1 Integ 30 13 17 17 True
34 1 Integ 31 13 17 -1 False
34 1 Integ 32 12 11 6 False
34 1 Integ 33 11 16 16 True
34 1 Integ 34 11 8 8 True
34 1 Integ 35 12 13 17 False
34 1 Integ 36 11 11 11 True
34 1 Integ 37 11 12 6 False
34 1 Integ 38 10 12 8 False
34 1 Integ 39 9 13 11 False
34 1 Integ 40 8 17 17 True
34 1 Integ 41 8 6 6 True
34 1 Integ 42 9 13 8 False
34 1 Integ 43 8 11 16 False
34 1 Integ 44 7 11 11 True
34 1 Integ 45 7 17 17 True
34 1 Integ 46 8 13 13 True
34 1 Integ 47 8 16 16 True
34 1 Integ 48 9 16 16 True
34 1 Integ 49 9 7 7 True
34 1 Integ 50 10 16 9 False
34 2 Simult 1 6 1 0 False
34 2 Simult 2 7 1 1 True
34 2 Simult 3 7 1 1 True
34 2 Simult 4 6 1 1 True
34 2 Simult 5 6 0 0 True
34 2 Simult 6 5 1 1 True
34 2 Simult 7 5 0 1 False
34 2 Simult 8 6 0 0 True
34 2 Simult 9 6 0 0 True
34 2 Simult 10 5 0 0 True
34 2 Simult 11 5 0 1 False
34 2 Simult 12 6 1 1 True
34 2 Simult 13 6 0 1 False
34 2 Simult 14 7 1 1 True
34 2 Simult 15 7 1 1 True
34 2 Simult 16 6 0 0 True
34 2 Simult 17 6 1 0 False
34 2 Simult 18 7 0 0 True
34 2 Simult 19 7 1 0 False
34 2 Simult 20 8 0 0 True
34 2 Simult 21 8 1 1 True
34 2 Simult 22 7 1 1 True
34 2 Simult 23 7 1 1 True
34 2 Simult 24 6 1 1 True
34 2 Simult 25 6 1 1 True
34 2 Simult 26 5 0 0 True
34 2 Simult 27 5 1 0 False
34 2 Simult 28 6 0 0 True
