pid block taskType trialNum soa stim resp correct
78 1 Integ 1 6 8 8 True
78 1 Integ 2 6 16 8 False
78 1 Integ 3 5 17 -1 False
78 1 Integ 4 4 16 8 False
78 1 Integ 5 3 12 6 False
78 1 Integ 6 2 7 7 True
78 1 Integ 7 2 6 13 False
78 1 Integ 8 1 16 16 True
78 1 Integ 9 1 13 13 True
78 1 Integ 10 2 8 6 False
78 1 Integ 11 1 6 17 False
78 1 Integ 12 1 11 13 False
78 1 Integ 13 1 18 18 True
78 1 Integ 14 1 8 8 True
78 1 Integ 15 2 17 17 True
78 1 Integ 16 2 8 8 True
78 1 Integ 17 3 6 -1 False
78 1 Integ 18 2 11 11 True
78 1 Integ 19 2 18 18 True
78 1 Integ 20 3 12 6 False
78 1 Integ 21 2 12 12 True
78 1 Integ 22 2 17 17 True
78 1 Integ 23 3 7 7 True
78 1 Integ 24 3 18 18 True
78 1 Integ 25 4 6 -1 False
78 1 Integ 26 3 13 13 True
78 1 Integ 27 3 7 7 True
78 1 Integ 28 4 17 17 True
78 1 Integ 29 4 17 7 False
78 1 Integ 30 3 7 18 False
78 1 Integ 31 2 18 7 False
78 1 Integ 32 1 16 16 True
78 1 Integ 33 1 7 7 True
78 1 Integ 34 2 18 18 True
78 1 Integ 35 2 13 13 True
78 1 Integ 36 3 11 11 True
78 1 Integ 37 3 11 11 True
78 1 Integ 38 4 8 6 False
78 1 Integ 39 3 8 8 True
78 1 Integ 40 3 16 16 True
78 1 Integ 41 4 11 11 True
78 1 Integ 42 4 8 8 True
78 1 Integ 43 5 7 7 True
78 1 Integ 44 5 6 6 True
78 1 Integ 45 6 7 7 True
78 1 Integ 46 6 7 7 True
78 1 Integ 47 7 18 17 False
78 1 Integ 48 6 6 6 True
78 1 Integ 49 6 18 18 True
78 1 Integ 50 7 16 13 False
78 2 Simult 1 6 0 0 True
78 2 Simult 2 6 1 1 True
78 2 Simult 3 5 0 1 False
78 2 Simult 4 6 1 1 True
78 2 Simult 5 6 0 0 True
78 2 Simult 6 5 0 0 True
78 2 Simult 7 5 1 1 True
78 2 Simult 8 4 1 1 True
78 2 Simult 9 4 1 1 True
78 2 Simult 10 3 0 1 False
78 2 Simult 11 4 0 1 False
78 2 Simult 12 5 1 1 True
78 2 Simult 13 5 0 1 False
78 2 Simult 14 6 1 1 True
78 2 Simult 15 6 0 0 True
78 2 Simult 16 5 0 0 True
78 2 Simult 17 5 1 1 True
78 2 Simult 18 4 0 0 True
78 2 Simult 19 4 0 0 True
78 2 Simult 20 3 0 0 True
78 2 Simult 21 3 0 1 False
78 2 Simult 22 4 1 0 False
78 2 Simult 23 5 0 1 False
78 2 Simult 24 6 0 1 False
78 2 Simult 25 7 1 1 True
78 2 Simult 26 7 1 -1 False
78 2 Simult 27 8 1 1 True
78 2 Simult 28 8 1 1 True
78 2 Simult 29 7 1 1 True
78 2 Simult 30 7 0 0 True
78 2 Simult 31 6 0 0 True
78 2 Simult 32 6 1 0 False
78 2 Simult 33 7 0 0 True
78 2 Simult 34 7 1 1 True
78 2 Simult 35 6 0 0 True
78 2 Simult 36 6 1 0 False
78 2 Simult 37 7 0 0 True
78 2 Simult 38 7 0 0 True
78 2 Simult 39 6 1 1 True
78 2 Simult 40 6 1 1 True
78 2 Simult 41 5 1 1 True
78 2 Simult 42 5 0 1 False
78 2 Simult 43 6 1 1 True
78 2 Simult 44 6 0 0 True
78 2 Simult 45 5 1 0 False
78 2 Simult 46 6 1 -1 False
78 2 Simult 47 7 0 0 True
78 2 Simult 48 7 1 1 True
78 2 Simult 49 6 0 0 True
78 2 Simult 50 6 0 0 True
78 3 Integ 1 6 18 18 True
78 3 Integ 2 6 11 13 False
78 3 Integ 3 5 17 8 False
78 3 Integ 4 4 7 7 True
