pid block taskType trialNum soa stim resp correct
48 1 Integ 1 6 17 6 False
48 1 Integ 2 5 12 12 True
48 1 Integ 3 5 7 6 False
48 1 Integ 4 4 7 7 True
48 1 Integ 5 4 12 12 True
48 1 Integ 6 5 7 6 False
48 1 Integ 7 4 16 17 False
48 1 Integ 8 3 6 6 True
48 1 Integ 9 3 13 13 True
48 1 Integ 10 4 13 12 False
48 1 Integ 11 3 13 13 True
48 1 Integ 12 3 13 13 True
48 1 Integ 13 4 6 6 True
48 1 Integ 14 4 8 8 True
48 1 Integ 15 5 18 -1 False
48 1 Integ 16 4 8 6 False
48 1 Integ 17 3 6 6 True
48 1 Integ 18 3 6 7 False
48 1 Integ 19 2 7 7 True
48 1 Integ 20 2 8 -1 False
48 1 Integ 21 1 18 18 True
48 1 Integ 22 1 12 12 True
48 1 Integ 23 2 13 13 True
48 1 Integ 24 2 6 6 True
48 1 Integ 25 3 13 13 True
48 1 Integ 26 3 13 13 True
48 1 Integ 27 4 17 18 False
48 1 Integ 28 3 7 7 True
48 1 Integ 29 3 11 11 True
48 1 Integ 30 4 8 8 True
48 1 Integ 31 4 12 12 True
48 1 Integ 32 5 18 18 True
48 1 Integ 33 5 6 6 True
48 1 Integ 34 6 8 8 True
48 1 Integ 35 6 11 11 True
48 1 Integ 36 7 16 7 False
48 1 Integ 37 6 8 8 True
48 1 Integ 38 6 16 12 False
48 1 Integ 39 5 6 6 True
48 1 Integ 40 5 13 13 True
48 1 Integ 41 6 11 11 True
48 1 Integ 42 6 18 11 False
48 1 Integ 43 5 12 12 True
48 1 Integ 44 5 7 7 True
48 1 Integ 45 6 8 8 True
48 1 Integ 46 6 8 8 True
48 1 Integ 47 7 17 17 True
48 1 Integ 48 7 13 13 True
48 1 Integ 49 8 12 12 True
48 1 Integ 50 8 8 6 False
48 2 Simult 1 6 1 1 True
48 2 Simult 2 6 1 0 False
48 2 Simult 3 7 1 1 True
48 2 Simult 4 7 0 0 True
48 2 Simult 5 6 0 0 True
