pid block taskType trialNum soa stim resp correct
44 1 Integ 1 6 12 12 True
44 1 Integ 2 6 18 18 True
44 1 Integ 3 7 7 13 False
44 1 Integ 4 6 13 13 True
44 1 Integ 5 6 12 12 True
44 1 Integ 6 7 13 13 True
44 1 Integ 7 7 8 8 True
44 1 Integ 8 8 8 8 True
44 1 Integ 9 8 7 6 False
44 1 Integ 10 7 11 11 True
44 1 Integ 11 7 7 6 False
44 1 Integ 12 6 16 16 True
44 1 Integ 13 6 6 6 True
44 1 Integ 14 7 8 7 False
44 1 Integ 15 6 7 6 False
44 1 Integ 16 5 16 18 False
44 1 Integ 17 4 12 12 True
44 1 Integ 18 4 12 12 True
44 1 Integ 19 5 13 13 True
44 1 Integ 20 5 7 7 True
44 1 Integ 21 6 17 17 True
44 1 Integ 22 6 6 6 True
44 1 Integ 23 7 6 6 True
44 1 Integ 24 7 18 16 False
44 1 Integ 25 6 8 12 False
44 1 Integ 26 5 12 12 True
44 1 Integ 27 5 6 13 False
44 1 Integ 28 4 17 17 True
44 1 Integ 29 4 13 12 False
44 1 Integ 30 3 17 17 True
44 1 Integ 31 3 7 7 True
44 1 Integ 32 4 17 17 True
44 1 Integ 33 4 8 8 True
44 1 Integ 34 5 18 18 True
44 1 Integ 35 5 13 13 True
44 1 Integ 36 6 7 7 True
44 1 Integ 37 6 17 11 False
44 1 Integ 38 5 13 13 True
44 1 Integ 39 5 13 13 True
44 1 Integ 40 6 12 11 False
44 1 Integ 41 5 8 11 False
44 1 Integ 42 4 7 17 False
44 1 Integ 43 3 11 11 True
44 1 Integ 44 3 12 12 True
44 1 Integ 45 4 12 12 True
44 1 Integ 46 4 17 17 True
44 1 Integ 47 5 12 12 True
44 1 Integ 48 5 17 16 False
44 1 Integ 49 4 6 6 True
44 1 Integ 50 4 7 7 True
44 2 Simult 1 6 1 0 False
44 2 Simult 2 7 0 1 False
44 2 Simult 3 8 1 1 True
44 2 Simult 4 8 1 1 True
44 2 Simult 5 7 0 0 True
