pid block taskType trialNum soa stim resp correct
19 1 Integ 1 6 12 12 True
19 1 Integ 2 6 18 12 False
19 1 Integ 3 5 6 21 False
19 1 Integ 4 4 18 18 True
19 1 Integ 5 4 13 13 True
19 1 Integ 6 5 8 8 True
19 1 Integ 7 5 18 12 False
19 1 Integ 8 4 7 7 True
19 1 Integ 9 4 8 8 True
19 1 Integ 10 5 6 6 True
19 1 Integ 11 5 8 8 True
19 1 Integ 12 6 16 16 True
19 1 Integ 13 6 12 8 False
19 1 Integ 14 5 18 18 True
19 1 Integ 15 5 6 6 True
19 1 Integ 16 6 12 12 True
19 1 Integ 17 6 6 6 True
19 1 Integ 18 7 16 16 True
19 1 Integ 19 7 8 8 True
19 1 Integ 20 8 18 18 True
19 1 Integ 21 8 6 6 True
19 1 Integ 22 9 18 18 True
19 1 Integ 23 9 16 16 True
19 1 Integ 24 10 13 11 False
19 1 Integ 25 9 12 17 False
19 1 Integ 26 8 11 16 False
19 1 Integ 27 7 18 18 True
19 1 Integ 28 7 11 6 False
19 1 Integ 29 6 17 17 True
19 1 Integ 30 6 13 13 True
19 1 Integ 31 7 12 13 False
19 1 Integ 32 6 18 18 True
19 1 Integ 33 6 8 8 True
19 1 Integ 34 7 12 17 False
19 1 Integ 35 6 12 7 False
19 1 Integ 36 5 8 8 True
19 1 Integ 37 5 11 11 True
19 1 Integ 38 6 16 16 True
19 1 Integ 39 6 18 13 False
19 1 Integ 40 5 13 13 True
19 1 Integ 41 5 11 11 True
19 1 Integ 42 6 11 11 True
19 1 Integ 43 6 18 18 True
19 1 Integ 44 7 12 18 False
19 1 Integ 45 6 11 11 True
19 1 Integ 46 6 8 8 True
19 1 Integ 47 7 17 16 False
19 1 Integ 48 6 16 16 True
19 1 Integ 49 6 6 6 True
19 1 Integ 50 7 8 8 True
19 2 Simult 1 6 0 1 False
19 2 Simult 2 7 1 1 True
19 2 Simult 3 7 1 1 True
19 2 Simult 4 6 1 1 True
19 2 Simult 5 6 1 0 False
19 2 Simult 6 7 1 1 True
19 2 Simult 7 7 0 1 False
19 2 Simult 8 8 1 1 True
19 2 Simult 9 8 0 1 False
19 2 Simult 10 9 1 1 True
19 2 Simult 11 9 0 1 False
19 2 Simult 12 10 0 1 False
19 2 Simult 13 11 0 0 True
19 2 Simult 14 11 0 0 True
19 2 Simult 15 10 0 0 True
19 2 Simult 16 10 0 0 True
19 2 Simult 17 9 0 1 False
19 2 Simult 18 10 0 0 True
19 2 Simult 19 10 1 1 True
19 2 Simult 20 9 0 1 False
19 2 Simult 21 10 1 1 True
19 2 Simult 22 10 0 1 False
19 2 Simult 23 11 1 0 False
19 2 Simult 24 12 1 0 False
19 2 Simult 25 13 0 1 False
19 2 Simult 26 14 1 1 True
19 2 Simult 27 14 0 1 False
19 2 Simult 28 15 0 0 True
19 2 Simult 29 15 0 0 True
19 2 Simult 30 14 1 0 False
19 2 Simult 31 15 0 0 True
19 2 Simult 32 15 0 0 True
19 2 Simult 33 14 1 1 True
19 2 Simult 34 14 1 1 True
19 2 Simult 35 13 0 1 False
19 2 Simult 36 14 1 1 True
19 2 Simult 37 14 0 -1 False
19 2 Simult 38 15 0 1 False
19 2 Simult 39 16 1 1 True
19 2 Simult 40 16 0 0 True
19 2 Simult 41 15 0 0 True
19 2 Simult 42 15 1 1 True
19 2 Simult 43 14 0 1 False
19 2 Simult 44 15 0 0 True
19 2 Simult 45 15 0 1 False
19 2 Simult 46 16 0 1 False
19 2 Simult 47 17 0 0 True
19 2 Simult 48 17 0 0 True
19 2 Simult 49 16 0 0 True
19 2 Simult 50 16 1 0 False
19 3 Integ 1 6 13 16 False
19 3 Integ 2 5 7 7 True
19 3 Integ 3 5 8 8 True
19 3 Integ 4 6 6 6 True
19 3 Integ 5 6 6 6 True
19 3 Integ 6 7 8 16 False
19 3 Integ 7 6 6 6 True
19 3 Integ 8 6 6 6 True
19 3 Integ 9 7 17 16 False
19 3 Integ 10 6 12 16 False
19 3 Integ 11 5 12 12 True
19 3 Integ 12 5 11 6 False
19 3 Integ 13 4 6 6 True
19 3 Integ 14 4 13 13 True
19 3 Integ 15 5 11 11 True
19 3 Integ 16 5 8 8 True
19 3 Integ 17 6 17 17 True
19 3 Integ 18 6 8 17 False
19 3 Integ 19 5 8 8 True
19 3 Integ 20 5 6 6 True
19 3 Integ 21 6 12 6 False
19 3 Integ 22 5 12 12 True
19 3 Integ 23 5 6 6 True
19 3 Integ 24 6 8 8 True
19 3 Integ 25 6 6 6 True
19 3 Integ 26 7 11 11 True
19 3 Integ 27 7 6 11 False
19 3 Integ 28 6 18 17 False
19 3 Integ 29 5 6 6 True
19 3 Integ 30 5 8 18 False
19 3 Integ 31 4 18 18 True
19 3 Integ 32 4 11 11 True
19 3 Integ 33 5 11 16 False
19 3 Integ 34 4 16 16 True
19 3 Integ 35 4 13 10 False
19 3 Integ 36 3 16 16 True
19 3 Integ 37 3 12 12 True
19 3 Integ 38 4 17 17 True
