pid block taskType trialNum soa stim resp correct
38 1 Integ 1 6 18 16 False
38 1 Integ 2 5 17 17 True
38 1 Integ 3 5 8 6 False
38 1 Integ 4 4 16 16 True
38 1 Integ 5 4 16 16 True
38 1 Integ 6 5 16 16 True
38 1 Integ 7 5 12 12 True
38 1 Integ 8 6 8 16 False
38 1 Integ 9 5 18 18 True
38 1 Integ 10 5 16 16 True
38 1 Integ 11 6 17 17 True
38 1 Integ 12 6 7 8 False
38 1 Integ 13 5 17 17 True
38 1 Integ 14 5 8 -1 False
38 1 Integ 15 4 13 8 False
38 1 Integ 16 3 16 16 True
38 1 Integ 17 3 6 6 True
38 1 Integ 18 4 13 17 False
38 1 Integ 19 3 17 17 True
38 1 Integ 20 3 7 7 True
38 1 Integ 21 4 12 12 True
38 1 Integ 22 4 11 -1 False
38 1 Integ 23 3 18 -1 False
38 1 Integ 24 2 16 16 True
38 1 Integ 25 2 8 8 True
38 1 Integ 26 3 13 13 True
38 1 Integ 27 3 7 6 False
38 1 Integ 28 2 6 6 True
38 1 Integ 29 2 8 8 True
38 1 Integ 30 3 7 7 True
38 1 Integ 31 3 18 18 True
38 1 Integ 32 4 12 12 True
38 1 Integ 33 4 18 -1 False
38 1 Integ 34 3 6 6 True
38 1 Integ 35 3 8 8 True
38 1 Integ 36 4 7 6 False
38 1 Integ 37 3 13 13 True
38 1 Integ 38 3 13 13 True
38 1 Integ 39 4 6 6 True
38 1 Integ 40 4 16 -1 False
38 1 Integ 41 3 6 6 True
38 1 Integ 42 3 6 6 True
38 1 Integ 43 4 6 6 True
38 1 Integ 44 4 8 6 False
38 1 Integ 45 3 12 12 True
38 1 Integ 46 3 18 18 True
38 1 Integ 47 4 8 12 False
38 1 Integ 48 3 18 6 False
38 1 Integ 49 2 17 17 True
38 1 Integ 50 2 16 16 True
38 2 Simult 1 6 1 0 False
38 2 Simult 2 7 0 0 True
38 2 Simult 3 7 1 1 True
38 2 Simult 4 6 0 0 True
38 2 Simult 5 6 0 1 False
38 2 Simult 6 7 0 0 True
38 2 Simult 7 7 1 1 True
38 2 Simult 8 6 1 1 True
38 2 Simult 9 6 1 1 True
38 2 Simult 10 5 1 1 True
38 2 Simult 11 5 1 0 False
38 2 Simult 12 6 0 1 False
38 2 Simult 13 7 1 1 True
38 2 Simult 14 7 0 0 True
38 2 Simult 15 6 1 1 True
38 2 Simult 16 6 0 0 True
38 2 Simult 17 5 1 1 True
38 2 Simult 18 5 0 1 False
38 2 Simult 19 6 1 1 True
38 2 Simult 20 6 1 1 True
38 2 Simult 21 5 1 1 True
38 2 Simult 22 5 0 0 True
38 2 Simult 23 4 1 1 True
38 2 Simult 24 4 0 0 True
38 2 Simult 25 3 1 1 True
38 2 Simult 26 3 0 1 False
38 2 Simult 27 4 1 1 True
38 2 Simult 28 4 0 0 True
38 2 Simult 29 3 1 0 False
38 2 Simult 30 4 0 1 False
38 2 Simult 31 5 0 1 False
38 2 Simult 32 6 0 1 False
38 2 Simult 33 7 0 1 False
38 2 Simult 34 8 1 0 False
38 2 Simult 35 9 0 1 False
38 2 Simult 36 10 0 0 True
38 2 Simult 37 10 0 0 True
38 2 Simult 38 9 0 0 True
38 2 Simult 39 9 0 0 True
38 2 Simult 40 8 0 0 True
38 2 Simult 41 8 1 1 True
38 2 Simult 42 7 0 0 True
38 2 Simult 43 7 1 1 True
38 2 Simult 44 6 1 1 True
38 2 Simult 45 6 0 1 False
38 2 Simult 46 7 0 0 True
38 2 Simult 47 7 1 1 True
38 2 Simult 48 6 0 1 False
38 2 Simult 49 7 1 0 False
38 2 Simult 50 8 1 1 True
38 3 Integ 1 6 6 6 True
38 3 Integ 2 6 11 11 True
38 3 Integ 3 7 7 7 True
38 3 Integ 4 7 13 13 True
38 3 Integ 5 8 6 16 False
38 3 Integ 6 7 6 6 True
38 3 Integ 7 7 8 -1 False
38 3 Integ 8 6 18 18 True
38 3 Integ 9 6 18 13 False
38 3 Integ 10 5 8 17 False
38 3 Integ 11 4 11 11 True
38 3 Integ 12 4 13 -1 False
38 3 Integ 13 3 17 17 True
38 3 Integ 14 3 12 12 True
38 3 Integ 15 4 7 7 True
38 3 Integ 16 4 12 12 True
38 3 Integ 17 5 17 17 True
38 3 Integ 18 5 18 6 False
38 3 Integ 19 4 8 8 True
38 3 Integ 20 4 7 7 True
38 3 Integ 21 5 12 12 True
38 3 Integ 22 5 17 17 True
38 3 Integ 23 6 11 11 True
38 3 Integ 24 6 17 17 True
38 3 Integ 25 7 12 12 True
38 3 Integ 26 7 7 11 False
38 3 Integ 27 6 7 7 True
38 3 Integ 28 6 11 11 True
38 3 Integ 29 7 13 -1 False
38 3 Integ 30 6 12 12 True
38 3 Integ 31 6 16 16 True
38 3 Integ 32 7 12 12 True
38 3 Integ 33 7 8 16 False
38 3 Integ 34 6 17 17 True
38 3 Integ 35 6 8 8 True
38 3 Integ 36 7 6 17 False
38 3 Integ 37 6 6 6 True
38 3 Integ 38 6 17 17 True
38 3 Integ 39 7 13 13 True
38 3 Integ 40 7 18 18 True
38 3 Integ 41 8 18 -1 False
38 3 Integ 42 7 11 6 False
38 3 Integ 43 6 8 8 True
38 3 Integ 44 6 17 17 True
38 3 Integ 45 7 6 15 False
38 3 Integ 46 6 18 6 False
38 3 Integ 47 5 7 7 True
38 3 Integ 48 5 16 16 True
38 3 Integ 49 6 17 17 True
38 3 Integ 50 6 12 12 True
38 4 Simult 1 6 0 0 True
38 4 Simult 2 6 1 1 True
38 4 Simult 3 5 0 1 False
38 4 Simult 4 6 0 1 False
38 4 Simult 5 7 0 0 True
38 4 Simult 6 7 1 1 True
38 4 Simult 7 6 0 0 True
38 4 Simult 8 6 1 1 True
38 4 Simult 9 5 0 0 True
38 4 Simult 10 5 1 0 False
38 4 Simult 11 6 0 0 True
38 4 Simult 12 6 1 1 True
38 4 Simult 13 5 1 1 True
38 4 Simult 14 5 0 1 False
38 4 Simult 15 6 1 0 False
38 4 Simult 16 7 1 1 True
38 4 Simult 17 7 0 0 True
38 4 Simult 18 6 0 0 True
38 4 Simult 19 6 1 1 True
38 4 Simult 20 5 0 0 True
38 4 Simult 21 5 0 1 False
38 4 Simult 22 6 0 0 True
38 4 Simult 23 6 1 1 True
38 4 Simult 24 5 0 0 True
38 4 Simult 25 5 1 0 False
38 4 Simult 26 6 1 1 True
38 4 Simult 27 6 0 1 False
38 4 Simult 28 7 0 0 True
38 4 Simult 29 7 1 1 True
38 4 Simult 30 6 1 -1 False
38 4 Simult 31 7 1 1 True
38 4 Simult 32 7 0 0 True
38 4 Simult 33 6 0 0 True
38 4 Simult 34 6 0 0 True
38 4 Simult 35 5 1 0 False
38 4 Simult 36 6 1 1 True
38 4 Simult 37 6 1 1 True
38 4 Simult 38 5 0 1 False
38 4 Simult 39 6 1 1 True
38 4 Simult 40 6 0 1 False
38 4 Simult 41 7 0 1 False
38 4 Simult 42 8 0 0 True
38 4 Simult 43 8 0 -1 False
38 4 Simult 44 9 0 0 True
38 4 Simult 45 9 0 0 True
38 4 Simult 46 8 1 1 True
38 4 Simult 47 8 1 1 True
38 4 Simult 48 7 0 0 True
38 4 Simult 49 7 0 0 True
38 4 Simult 50 6 1 -1 False
38 5 Integ 1 6 6 -1 False
38 5 Integ 2 5 13 13 True
38 5 Integ 3 5 6 6 True
38 5 Integ 4 6 12 12 True
38 5 Integ 5 6 18 18 True
38 5 Integ 6 7 8 16 False
38 5 Integ 7 6 12 12 True
38 5 Integ 8 6 17 17 True
38 5 Integ 9 7 16 -1 False
38 5 Integ 10 6 16 16 True
38 5 Integ 11 6 7 7 True
38 5 Integ 12 7 18 16 False
38 5 Integ 13 6 17 12 False
38 5 Integ 14 5 7 7 True
38 5 Integ 15 5 8 8 True
38 5 Integ 16 6 8 8 True
38 5 Integ 17 6 6 6 True
38 5 Integ 18 7 17 17 True
38 5 Integ 19 7 12 17 False
38 5 Integ 20 6 8 8 True
38 5 Integ 21 6 6 6 True
38 5 Integ 22 7 11 11 True
38 5 Integ 23 7 8 8 True
38 5 Integ 24 8 18 18 True
38 5 Integ 25 8 11 11 True
38 5 Integ 26 9 16 16 True
38 5 Integ 27 9 12 7 False
38 5 Integ 28 8 18 18 True
38 5 Integ 29 8 8 13 False
38 5 Integ 30 7 18 11 False
38 5 Integ 31 6 16 16 True
38 5 Integ 32 6 12 12 True
38 5 Integ 33 7 6 11 False
38 5 Integ 34 6 18 18 True
38 5 Integ 35 6 17 6 False
38 5 Integ 36 5 7 7 True
38 5 Integ 37 5 6 6 True
38 5 Integ 38 6 7 7 True
38 5 Integ 39 6 17 17 True
38 5 Integ 40 7 18 -1 False
38 5 Integ 41 6 16 16 True
38 5 Integ 42 6 17 17 True
38 5 Integ 43 7 17 17 True
38 5 Integ 44 7 12 16 False
38 5 Integ 45 6 12 12 True
38 5 Integ 46 6 12 12 True
38 5 Integ 47 7 11 11 True
38 5 Integ 48 7 7 7 True
38 5 Integ 49 8 13 13 True
38 5 Integ 50 8 13 -1 False
38 6 Simult 1 6 1 -1 False
38 6 Simult 2 7 0 1 False
38 6 Simult 3 8 1 0 False
38 6 Simult 4 9 0 1 False
38 6 Simult 5 10 1 1 True
38 6 Simult 6 10 1 1 True
38 6 Simult 7 9 0 0 True
38 6 Simult 8 9 0 -1 False
38 6 Simult 9 10 0 0 True
38 6 Simult 10 10 1 1 True
38 6 Simult 11 9 0 0 True
38 6 Simult 12 9 0 1 False
38 6 Simult 13 10 0 0 True
38 6 Simult 14 10 0 1 False
38 6 Simult 15 11 1 1 True
38 6 Simult 16 11 0 0 True
38 6 Simult 17 10 1 1 True
38 6 Simult 18 10 0 0 True
38 6 Simult 19 9 0 0 True
38 6 Simult 20 9 0 1 False
38 6 Simult 21 10 1 1 True
38 6 Simult 22 10 0 1 False
38 6 Simult 23 11 0 0 True
38 6 Simult 24 11 1 0 False
38 6 Simult 25 12 0 0 True
38 6 Simult 26 12 1 0 False
38 6 Simult 27 13 1 0 False
38 6 Simult 28 14 0 0 True
38 6 Simult 29 14 1 0 False
38 6 Simult 30 15 0 0 True
38 6 Simult 31 15 1 1 True
38 6 Simult 32 14 0 0 True
38 6 Simult 33 14 0 0 True
38 6 Simult 34 13 1 1 True
38 6 Simult 35 13 1 1 True
38 6 Simult 36 12 0 0 True
38 6 Simult 37 12 0 0 True
38 6 Simult 38 11 0 0 True
38 6 Simult 39 11 1 0 False
38 6 Simult 40 12 1 1 True
38 6 Simult 41 12 0 0 True
38 6 Simult 42 11 0 0 True
38 6 Simult 43 11 0 0 True
38 6 Simult 44 10 0 0 True
