pid block taskType trialNum soa stim resp correct
43 1 Integ 1 6 7 9 False
43 1 Integ 2 5 6 19 False
43 1 Integ 3 4 17 13 False
43 1 Integ 4 3 11 19 False
43 1 Integ 5 2 7 9 False
43 1 Integ 6 1 11 19 False
43 1 Integ 7 1 12 19 False
43 1 Integ 8 1 17 24 False
43 1 Integ 9 1 6 6 True
43 1 Integ 10 1 13 19 False
43 1 Integ 11 1 11 0 False
43 1 Integ 12 1 12 18 False
43 1 Integ 13 1 17 22 False
43 1 Integ 14 1 6 21 False
43 1 Integ 15 1 16 9 False
43 1 Integ 16 1 17 9 False
43 1 Integ 17 1 6 9 False
43 1 Integ 18 1 11 19 False
43 1 Integ 19 1 6 9 False
43 1 Integ 20 1 11 17 False
43 1 Integ 21 1 11 2 False
43 1 Integ 22 1 6 17 False
43 1 Integ 23 1 11 19 False
43 1 Integ 24 1 8 9 False
43 1 Integ 25 1 7 19 False
43 1 Integ 26 1 13 11 False
43 1 Integ 27 1 18 19 False
43 1 Integ 28 1 7 7 True
43 1 Integ 29 1 6 8 False
43 1 Integ 30 1 17 3 False
43 1 Integ 31 1 12 24 False
43 1 Integ 32 1 8 3 False
43 1 Integ 33 1 7 16 False
43 1 Integ 34 1 16 9 False
43 1 Integ 35 1 11 20 False
43 1 Integ 36 1 12 3 False
43 1 Integ 37 1 13 22 False
43 1 Integ 38 1 12 7 False
43 1 Integ 39 1 11 23 False
43 1 Integ 40 1 7 1 False
43 1 Integ 41 1 6 24 False
43 1 Integ 42 1 17 21 False
43 1 Integ 43 1 7 23 False
43 1 Integ 44 1 6 0 False
43 1 Integ 45 1 6 17 False
43 1 Integ 46 1 17 23 False
43 1 Integ 47 1 11 21 False
43 1 Integ 48 1 18 1 False
43 1 Integ 49 1 16 19 False
43 1 Integ 50 1 6 5 False
43 2 Simult 1 6 1 1 True
43 2 Simult 2 6 1 1 True
43 2 Simult 3 5 0 0 True
43 2 Simult 4 5 1 1 True
43 2 Simult 5 4 0 1 False
43 2 Simult 6 5 0 1 False
43 2 Simult 7 6 0 0 True
43 2 Simult 8 6 0 1 False
43 2 Simult 9 7 0 1 False
43 2 Simult 10 8 0 0 True
43 2 Simult 11 8 1 1 True
43 2 Simult 12 7 0 0 True
43 2 Simult 13 7 0 1 False
43 2 Simult 14 8 0 0 True
43 2 Simult 15 8 1 1 True
43 2 Simult 16 7 1 1 True
43 2 Simult 17 7 1 1 True
43 2 Simult 18 6 1 1 True
43 2 Simult 19 6 0 -1 False
43 2 Simult 20 7 0 1 False
43 2 Simult 21 8 0 0 True
43 2 Simult 22 8 0 1 False
43 2 Simult 23 9 1 -1 False
43 2 Simult 24 10 1 1 True
43 2 Simult 25 10 1 1 True
43 2 Simult 26 9 0 1 False
43 2 Simult 27 10 0 1 False
43 2 Simult 28 11 0 0 True
43 2 Simult 29 11 0 1 False
43 2 Simult 30 12 0 1 False
43 2 Simult 31 13 0 0 True
43 2 Simult 32 13 1 1 True
43 2 Simult 33 12 1 1 True
43 2 Simult 34 12 0 1 False
43 2 Simult 35 13 1 1 True
43 2 Simult 36 13 1 1 True
43 2 Simult 37 12 1 1 True
43 2 Simult 38 12 1 1 True
43 2 Simult 39 11 1 1 True
43 2 Simult 40 11 0 1 False
43 2 Simult 41 12 0 0 True
43 2 Simult 42 12 1 1 True
