session,trial,staircase,orientation,response,correct,diff1,diff2
1,1,2,right,right,True,15,15
1,1,3,right,right,True,15,15
1,2,2,right,right,True,15,15
1,2,3,right,left,False,14,15
1,3,2,left,left,True,14,16
1,3,3,right,right,True,14,16
1,4,2,right,right,True,14,16
1,4,3,left,right,False,13,16
1,5,2,left,left,True,13,17
1,5,3,left,left,True,13,17
1,6,2,left,left,True,13,17
1,6,3,right,right,True,12,17
1,7,2,left,left,True,12,17
1,7,3,right,right,True,12,17
1,8,2,left,left,True,12,16
1,8,3,left,right,False,11,16
1,9,2,right,right,True,11,17
1,9,3,right,left,False,11,17
1,10,2,left,right,False,11,18
1,10,3,left,left,True,12,18
1,11,2,left,left,True,12,18
1,11,3,left,left,True,12,18
1,12,2,right,right,True,12,18
1,12,3,right,right,True,11,18
1,13,2,left,left,True,11,17
1,13,3,left,left,True,11,17
1,14,2,left,left,True,11,17
1,14,3,left,left,True,10,17
1,15,2,right,right,True,10,17
1,15,3,left,left,True,10,17
1,16,2,left,left,True,10,16
1,16,3,left,left,True,9,16
1,17,2,right,left,False,9,16
1,17,3,right,left,False,10,16
1,18,2,right,right,True,10,17
1,18,3,right,right,True,10,17
1,19,2,left,left,True,10,17
1,19,3,left,left,True,9,17
1,20,2,left,right,False,9,17
1,20,3,left,left,True,10,17
1,21,2,right,left,False,10,16
1,21,3,right,right,True,11,16
1,22,2,left,right,False,11,16
1,22,3,right,right,True,12,16
1,23,2,left,left,True,12,16
1,23,3,right,right,True,12,16
1,24,2,left,left,True,12,15
1,24,3,left,left,True,11,15
1,25,2,left,left,True,11,15
1,25,3,left,left,True,11,15
2,1,2,left,left,True,11,15
2,1,3,left,right,False,11,15
2,2,2,left,left,True,11,16
2,2,3,right,right,True,10,16
2,3,2,left,right,False,10,16
2,3,3,right,right,True,11,16
2,4,2,left,left,True,11,16
2,4,3,right,left,False,11,16
2,5,2,right,right,True,11,17
2,5,3,left,left,True,10,17
2,6,2,right,right,True,10,17
2,6,3,right,right,True,10,17
2,7,2,left,left,True,10,17
2,7,3,right,right,True,9,17
2,8,2,right,left,False,9,16
2,8,3,left,left,True,10,16
2,9,2,right,right,True,10,16
2,9,3,right,right,True,10,16
2,10,2,left,right,False,10,16
2,10,3,left,left,True,11,16
2,11,2,left,left,True,11,15
2,11,3,right,right,True,11,15
2,12,2,right,right,True,11,15
2,12,3,right,left,False,10,15
2,13,2,right,right,True,10,16
2,13,3,left,left,True,10,16
2,14,2,right,right,True,10,16
2,14,3,left,right,False,9,16
2,15,2,right,right,True,9,17
2,15,3,left,left,True,9,17
2,16,2,left,left,True,9,17
2,16,3,right,right,True,8,17
2,17,2,right,left,False,8,17
2,17,3,right,right,True,9,17
2,18,2,left,left,True,9,16
2,18,3,right,right,True,9,16
2,19,2,left,right,False,9,16
2,19,3,left,left,True,10,16
2,20,2,left,left,True,10,16
2,20,3,left,left,True,10,16
2,21,2,left,left,True,10,15
2,21,3,left,left,True,9,15
2,22,2,right,right,True,9,15
2,22,3,right,right,True,9,15
2,23,2,right,right,True,9,15
2,23,3,left,right,False,8,15
2,24,2,left,left,True,8,16
2,24,3,right,right,True,8,16
2,25,2,right,right,True,8,16
2,25,3,left,left,True,7,16
3,1,2,right,right,True,7,16
3,1,3,right,right,True,7,16
3,2,2,right,left,False,7,16
3,2,3,right,right,True,8,16
3,3,2,right,right,True,8,16
3,3,3,left,left,True,8,16
3,4,2,right,left,False,8,15
3,4,3,right,right,True,9,15
3,5,2,left,left,True,9,15
3,5,3,left,left,True,9,15
3,6,2,left,right,False,9,15
3,6,3,left,left,True,10,15
3,7,2,left,right,False,10,14
3,7,3,left,left,True,11,14
3,8,2,left,left,True,11,14
3,8,3,right,right,True,11,14
3,9,2,right,left,False,11,14
3,9,3,right,right,True,12,14
3,10,2,right,left,False,12,13
3,10,3,right,right,True,13,13
3,11,2,left,left,True,13,13
3,11,3,left,left,True,13,13
3,12,2,left,right,False,13,13
3,12,3,right,right,True,14,13
3,13,2,right,right,True,14,12
3,13,3,right,right,True,14,12
3,14,2,right,left,False,14,12
3,14,3,right,right,True,15,12
3,15,2,left,left,True,15,12
3,15,3,right,right,True,15,12
3,16,2,left,left,True,15,11
3,16,3,right,left,False,14,11
3,17,2,left,left,True,14,12
3,17,3,right,right,True,14,12
3,18,2,left,left,True,14,12
3,18,3,left,left,True,13,12
3,19,2,left,left,True,13,12
3,19,3,right,right,True,13,12
3,20,2,right,right,True,13,11
3,20,3,right,right,True,12,11
3,21,2,left,left,True,12,11
3,21,3,right,left,False,12,11
3,22,2,left,right,False,12,12
3,22,3,right,left,False,13,12
3,23,2,right,right,True,13,13
3,23,3,right,right,True,13,13
3,24,2,left,left,True,13,13
3,24,3,right,left,False,12,13
3,25,2,left,left,True,12,14
3,25,3,left,left,True,12,14
